trim,educ,posicao_inicial,posicao_final,transition
2016_2,1,3,1,0.014675601836023547
2016_2,1,1,2,0.11482252645089927
2016_2,1,2,2,0.6940743150172747
2016_2,1,3,2,0.05062523872660691
2016_2,1,1,3,0.07087073515814123
2016_2,1,2,3,0.19322128229048863
2016_2,1,3,3,0.9346991594373696
2016_3,1,1,1,0.8138237159082145
2016_3,1,2,1,0.10536369845399407
2016_3,1,3,1,0.01473045350033778
2016_3,1,1,2,0.11625861376588877
2016_3,1,2,2,0.7111816711693314
2016_3,1,3,2,0.04895720343704412
2016_3,1,1,3,0.06991767032589673
2016_3,1,2,3,0.1834546303766745
2016_3,1,3,3,0.9363123430626181
2016_4,1,1,1,0.814218410339461
2016_4,1,2,1,0.10653611610225473
2016_4,1,3,1,0.012460416111096205
2016_4,1,1,2,0.11405581743222078
2016_4,1,2,2,0.6948634826766317
2016_4,1,3,2,0.04670107390367661
2016_4,1,1,3,0.07172577222831825
2016_4,1,2,3,0.19860040122111366
2016_4,1,3,3,0.9408385099852272
2017_1,1,1,1,0.8202673865832938
2017_1,1,2,1,0.10566602992317346
2017_1,1,3,1,0.014350174987739241
2017_1,1,1,2,0.10953033401897684
2017_1,1,2,2,0.7185707141926633
2017_1,1,3,2,0.05223919733346252
2017_1,1,1,3,0.07020227939772938
2017_1,1,2,3,0.17576325588416325
2017_1,1,3,3,0.9334106276787982
2017_2,1,1,1,0.819365586575468
2017_2,1,2,1,0.1103982512801242
2017_2,1,3,1,0.013943675389891757
2017_2,1,1,2,0.1160870759968163
2017_2,1,2,2,0.7103252113375508
2017_2,1,3,2,0.054093607289833937
2017_2,1,1,3,0.0645473374277157
2017_2,1,2,3,0.179276537382325
2017_2,1,3,3,0.9319627173202744
2017_3,1,1,1,0.8240622160911494
2017_3,1,2,1,0.10391529585414795
2017_3,1,3,1,0.011342573272737685
2017_3,1,1,2,0.1095731397500499
2017_3,1,2,2,0.7216166890701162
2017_3,1,3,2,0.05022947290162554
2017_3,1,1,3,0.06636464415880072
2017_3,1,2,3,0.17446801507573578
2017_3,1,3,3,0.9384279538256368
2017_4,1,1,1,0.8243705747470238
2017_4,1,2,1,0.09965677035581566
2017_4,1,3,1,0.01033671214228072
2017_4,1,1,2,0.10831923906076955
2017_4,1,2,2,0.7135462426548216
2017_4,1,3,2,0.04580350950362957
2017_4,1,1,3,0.06731018619220665
2017_4,1,2,3,0.18679698698936278
2017_4,1,3,3,0.9438597783540897
2018_1,1,1,1,0.8330507228718994
2018_1,1,2,1,0.10325321641192634
2018_1,1,3,1,0.012788889103197148
2018_1,1,1,2,0.10840331412922581
2018_1,1,2,2,0.7106185123855399
2018_1,1,3,2,0.048989521459482904
2018_1,1,1,3,0.05854596299887479
2018_1,1,2,3,0.18612827120253378
2018_1,1,3,3,0.9382215894373199
2018_2,1,1,1,0.8361882787835192
2018_2,1,2,1,0.10068181036827482
2018_2,1,3,1,0.01219276080267261
2018_2,1,1,2,0.10773756223556874
2018_2,1,2,2,0.7384543025111616
2018_2,1,3,2,0.05249737130030981
2018_2,1,1,3,0.056074158980912045
2018_2,1,2,3,0.1608638871205636
2018_2,1,3,3,0.9353098678970175
2018_3,1,1,1,0.8268829843175755
2018_3,1,2,1,0.10029876906609402
2018_3,1,3,1,0.011492794369020077
2018_3,1,1,2,0.11482197957587113
2018_3,1,2,2,0.7229246235181892
2018_3,1,3,2,0.04762435056990782
2018_3,1,1,3,0.058295036106553365
2018_3,1,2,3,0.17677660741571677
2018_3,1,3,3,0.940882855061072
2018_4,1,1,1,0.8204128216452976
2018_4,1,2,1,0.10080018903718221
2018_4,1,3,1,0.009825816853365078
2018_4,1,1,2,0.11367729076587975
2018_4,1,2,2,0.7058112220263497
2018_4,1,3,2,0.04326512040224142
2018_4,1,1,3,0.0659098875888226
2018_4,1,2,3,0.1933885889364681
2018_4,1,3,3,0.9469090627443935
2019_1,1,1,1,0.8154618364826172
2019_1,1,2,1,0.10199993676671465
2019_1,1,3,1,0.011305302978912553
2019_1,1,1,2,0.12271583413695443
2019_1,1,2,2,0.7278704500896757
2019_1,1,3,2,0.05288812526808563
2019_1,1,1,3,0.06182232938042845
2019_1,1,2,3,0.1701296131436097
2019_1,1,3,3,0.9358065717530019
2019_2,1,1,1,0.8223468475146246
2019_2,1,2,1,0.0982735378560589
2019_2,1,3,1,0.012076908156005881
2019_2,1,1,2,0.11999807585133575
2019_2,1,2,2,0.727652555581469
2019_2,1,3,2,0.04922572918113927
2019_2,1,1,3,0.057655076634039584
2019_2,1,2,3,0.17407390656247212
2019_2,1,3,3,0.9386973626628549
2019_3,1,1,1,0.8318271228113889
2019_3,1,2,1,0.10195273436569915
2019_3,1,3,1,0.009731760000467512
2019_3,1,1,2,0.11376675540528218
2019_3,1,2,2,0.7251692286716473
2019_3,1,3,2,0.04450238925492984
2019_3,1,1,3,0.05440612178332893
2019_3,1,2,3,0.17287803696265347
2019_3,1,3,3,0.9457658507446026
2019_4,1,1,1,0.8166908146174834
2019_4,1,2,1,0.09485862434809275
2019_4,1,3,1,0.009252162242514423
2019_4,1,1,2,0.11230802709402588
2019_4,1,2,2,0.7115468380583946
2019_4,1,3,2,0.040302168787060506
2019_4,1,1,3,0.07100115828849073
2019_4,1,2,3,0.19359453759351267
2019_4,1,3,3,0.950445668970425
2020_1,1,1,1,0.8713152545794355
2020_1,1,2,1,0.02948033743121984
2020_1,1,3,1,0.003883850900723098
2020_1,1,1,2,0.03198566967772449
2020_1,1,2,2,0.7455916570550477
2020_1,1,3,2,0.014389444990288672
2020_1,1,1,3,0.09669907574284001
2020_1,1,2,3,0.22492800551373243
2020_1,1,3,3,0.9817267041089882
2020_2,1,1,1,0.9330049180176863
2020_2,1,2,1,0.025243073623808492
2020_2,1,3,1,0.006345285849690941
2020_2,1,1,2,0.028179181699421293
2020_2,1,2,2,0.8651780241571583
2020_2,1,3,2,0.026468946279570117
2020_2,1,1,3,0.038815900282892495
2020_2,1,2,3,0.10957890221903319
2020_2,1,3,3,0.967185767870739
2020_3,1,1,1,0.9468424736464914
2020_3,1,2,1,0.02379469980912753
2020_3,1,3,1,0.007177636729519029
2020_3,1,1,2,0.023282523855615408
2020_3,1,2,2,0.8998366002153658
2020_3,1,3,2,0.024951173967648052
2020_3,1,1,3,0.02987500249789312
2020_3,1,2,3,0.07636869997550665
2020_3,1,3,3,0.9678711893028329
2020_4,1,1,1,0.9305783233398558
2020_4,1,2,1,0.0303361791158453
2020_4,1,3,1,0.004898855248884347
2020_4,1,1,2,0.02684921358817114
2020_4,1,2,2,0.8783229228433237
2020_4,1,3,2,0.017383283732235768
2020_4,1,1,3,0.042572463071973043
2020_4,1,2,3,0.09134089804083101
2020_4,1,3,3,0.9777178610188799
2021_1,1,1,1,0.934184404939167
2021_1,1,2,1,0.02915723873594119
2021_1,1,3,1,0.005727562467871156
2021_1,1,1,2,0.028789995028474825
2021_1,1,2,2,0.8819073667625082
2021_1,1,3,2,0.020488041377858583
2021_1,1,1,3,0.03702560003235824
2021_1,1,2,3,0.08893539450155058
2021_1,1,3,3,0.9737843961542703
2021_2,1,1,1,0.9413240834622716
2021_2,1,2,1,0.03531058668116281
2021_2,1,3,1,0.007806347680642959
2021_2,1,1,2,0.03053709886215405
2021_2,1,2,2,0.885660851772457
2021_2,1,3,2,0.025186784300445055
2021_2,1,1,3,0.0281388176755744
2021_2,1,2,3,0.07902856154638015
2021_2,1,3,3,0.967006868018912
2021_3,1,1,1,0.931060178733463
2021_3,1,2,1,0.028578552424473224
2021_3,1,3,1,0.006702186222908195
2021_3,1,1,2,0.03678610082745986
2021_3,1,2,2,0.884741748191308
2021_3,1,3,2,0.025324998478011434
2021_3,1,1,3,0.032153720439077105
2021_3,1,2,3,0.08667969938421873
2021_3,1,3,3,0.9679728152990804
2021_4,1,1,1,0.7762134998056788
2021_4,1,2,1,0.11755209826042101
2021_4,1,3,1,0.011117244449529292
2021_4,1,1,2,0.14194733139927812
2021_4,1,2,2,0.6637175134749087
2021_4,1,3,2,0.04505661364965991
2021_4,1,1,3,0.08183916879504306
2021_4,1,2,3,0.21873038826467034
2021_4,1,3,3,0.9438261419008108
2022_1,1,1,1,0.7928660708336873
2022_1,1,2,1,0.1162441792638763
2022_1,1,3,1,0.013112001547739617
2022_1,1,1,2,0.14127870098915524
2022_1,1,2,2,0.7083015300624478
2022_1,1,3,2,0.05208526091383822
2022_1,1,1,3,0.06585522817715744
2022_1,1,2,3,0.1754542906736759
2022_1,1,3,3,0.9348027375384221
2022_2,1,1,1,0.80665270645153
2022_2,1,2,1,0.1096773358526679
2022_2,1,3,1,0.009912661293659362
2022_2,1,1,2,0.12301449051760097
2022_2,1,2,2,0.7065134092281219
2022_2,1,3,2,0.04744945386108906
2022_2,1,1,3,0.07033280303086904
2022_2,1,2,3,0.18380925491921016
2022_2,1,3,3,0.9426378848452516
2022_3,1,1,1,0.8211368054511695
2022_3,1,2,1,0.10941871497268128
2022_3,1,3,1,0.010308981300362573
2022_3,1,1,2,0.11937198700866863
2022_3,1,2,2,0.7071070228399815
2022_3,1,3,2,0.04582254264066284
2022_3,1,1,3,0.05949120754016188
2022_3,1,2,3,0.1834742621873372
2022_3,1,3,3,0.9438684760589746
2012_1,2,1,1,0.8425760877372541
2012_1,2,2,1,0.15908798551665637
2012_1,2,3,1,0.041339685149711806
2012_1,2,1,2,0.08121030901156036
2012_1,2,2,2,0.6830744362302348
2012_1,2,3,2,0.06240434685325687
2012_1,2,1,3,0.07621360325118558
2012_1,2,2,3,0.15783757825310882
2012_1,2,3,3,0.8962559679970313
2012_2,2,1,1,0.8522520322366574
2012_2,2,2,1,0.15112233748520723
2012_2,2,3,1,0.03615386876954964
2012_2,2,1,2,0.08087964342303397
2012_2,2,2,2,0.6976848598006147
2012_2,2,3,2,0.06365817056211617
2012_2,2,1,3,0.06686832434030872
2012_2,2,2,3,0.15119280271417812
2012_2,2,3,3,0.9001879606683342
2012_3,2,1,1,0.850051926870301
2012_3,2,2,1,0.15486753539723577
2012_3,2,3,1,0.037839859876017214
2012_3,2,1,2,0.0830244256847107
2012_3,2,2,2,0.6986548227593146
2012_3,2,3,2,0.06385134341473317
2012_3,2,1,3,0.06692364744498834
2012_3,2,2,3,0.14647764184344966
2012_3,2,3,3,0.8983087967092496
2012_4,2,1,1,0.8325101185651702
2012_4,2,2,1,0.16416196074330308
2012_4,2,3,1,0.03951849751549212
2012_4,2,1,2,0.09091382646899161
2012_4,2,2,2,0.6571484196088307
2012_4,2,3,2,0.059510049351873436
2012_4,2,1,3,0.07657605496583818
2012_4,2,2,3,0.17868961964786617
2012_4,2,3,3,0.9009714531326345
2013_1,2,1,1,0.8312607140910199
2013_1,2,2,1,0.16941503361520674
2013_1,2,3,1,0.04054930798522928
2013_1,2,1,2,0.09766061767534552
2013_1,2,2,2,0.6673676551915695
2013_1,2,3,2,0.06473208831861786
2013_1,2,1,3,0.07107866823363466
2013_1,2,2,3,0.1632173111932238
2013_1,2,3,3,0.8947186036961529
2013_2,2,1,1,0.8289765896940327
2013_2,2,2,1,0.17177409919291248
2013_2,2,3,1,0.040501871868224085
2013_2,2,1,2,0.09543315307287534
2013_2,2,2,2,0.6660286318170063
2013_2,2,3,2,0.06452095679645486
2013_2,2,1,3,0.075590257233092
2013_2,2,2,3,0.1621972689900812
2013_2,2,3,3,0.8949771713353211
2013_3,2,1,1,0.8310303833396891
2013_3,2,2,1,0.1751119183211639
2013_3,2,3,1,0.04363560094046316
2013_3,2,1,2,0.09960000663962876
2013_3,2,2,2,0.6676445811925632
2013_3,2,3,2,0.0658055048642807
2013_3,2,1,3,0.0693696100206821
2013_3,2,2,3,0.15724350048627286
2013_3,2,3,3,0.8905588941952561
2013_4,2,1,1,0.8370699801800817
2013_4,2,2,1,0.17460542042566132
2013_4,2,3,1,0.04124151543164452
2013_4,2,1,2,0.08786199492906545
2013_4,2,2,2,0.6516386536872378
2013_4,2,3,2,0.06109369467977317
2013_4,2,1,3,0.07506802489085282
2013_4,2,2,3,0.1737559258871008
2013_4,2,3,3,0.8976647898885823
2014_1,2,1,1,0.8396106794633047
2014_1,2,2,1,0.16393399480235052
2014_1,2,3,1,0.03893154501498485
2014_1,2,1,2,0.0877818427994108
2014_1,2,2,2,0.6849737514408806
2014_1,2,3,2,0.05749430001322356
2014_1,2,1,3,0.07260747773728454
2014_1,2,2,3,0.15109225375676893
2014_1,2,3,3,0.9035741549717916
2014_2,2,1,1,0.8449003764180872
2014_2,2,2,1,0.16929913716453526
2014_2,2,3,1,0.03888827638535703
2014_2,2,1,2,0.08688962541479929
2014_2,2,2,2,0.6909336137664246
2014_2,2,3,2,0.055313838779434056
2014_2,2,1,3,0.06820999816711351
2014_2,2,2,3,0.1397672490690401
2014_2,2,3,3,0.905797884835209
2014_3,2,1,1,0.8471177055002747
2014_3,2,2,1,0.16234660283904084
2014_3,2,3,1,0.036746557768062536
2014_3,2,1,2,0.08767254309152508
2014_3,2,2,2,0.6947494937784849
2014_3,2,3,2,0.06258325439099756
2014_3,2,1,3,0.06520975140820023
2014_3,2,2,3,0.1429039033824742
2014_3,2,3,3,0.9006701878409399
2014_4,2,1,1,0.8372715839528687
2014_4,2,2,1,0.17103365784987684
2014_4,2,3,1,0.036981869742515786
2014_4,2,1,2,0.0842943180246777
2014_4,2,2,2,0.6531870699429663
2014_4,2,3,2,0.05793356562407755
2014_4,2,1,3,0.07843409802245355
2014_4,2,2,3,0.17577927220715692
2014_4,2,3,3,0.9050845646334067
2015_1,2,1,1,0.8334968458278781
2015_1,2,2,1,0.1627301800683467
2015_1,2,3,1,0.03345003359016015
2015_1,2,1,2,0.08950479149878326
2015_1,2,2,2,0.6749615410276804
2015_1,2,3,2,0.0577056505975314
2015_1,2,1,3,0.07699836267333868
2015_1,2,2,3,0.1623082789039729
2015_1,2,3,3,0.9088443158123084
2015_2,2,1,1,0.8492759615895497
2015_2,2,2,1,0.15720487852052764
2015_2,2,3,1,0.03166175743619731
2015_2,2,1,2,0.07867589368374708
2015_2,2,2,2,0.6851773065241142
2015_2,2,3,2,0.05607799193229368
2015_2,2,1,3,0.07204814472670325
2015_2,2,2,3,0.15761781495535812
2015_2,2,3,3,0.912260250631509
2015_3,2,1,1,0.8320758624351892
2015_3,2,2,1,0.17559933701015126
2015_3,2,3,1,0.03648678239396289
2015_3,2,1,2,0.0894624122405905
2015_3,2,2,2,0.6445074549589215
2015_3,2,3,2,0.061616470850144996
2015_3,2,1,3,0.07846172532422038
2015_3,2,2,3,0.17989320803092726
2015_3,2,3,3,0.9018967467558922
2015_4,2,1,1,0.8263908573432549
2015_4,2,2,1,0.1677183289229432
2015_4,2,3,1,0.030288744133221975
2015_4,2,1,2,0.09619111724447427
2015_4,2,2,2,0.6445921117825367
2015_4,2,3,2,0.05790053759708429
2015_4,2,1,3,0.07741802541227089
2015_4,2,2,3,0.18768955929452003
2015_4,2,3,3,0.9118107182696937
2016_1,2,1,1,0.8212033427716675
2016_1,2,2,1,0.16993022835203642
2016_1,2,3,1,0.03429506250366226
2016_1,2,1,2,0.09641798407438967
2016_1,2,2,2,0.6471687266891752
2016_1,2,3,2,0.05848159469842619
2016_1,2,1,3,0.0823786731539428
2016_1,2,2,3,0.1829010449587884
2016_1,2,3,3,0.9072233427979115
2016_2,2,1,1,0.8311671283907359
2016_2,2,2,1,0.16531134259057978
2016_2,2,3,1,0.029752172737886152
2016_2,2,1,2,0.09233992649865135
2016_2,2,2,2,0.6470100895084244
2016_2,2,3,2,0.05563944394251637
2016_2,2,1,3,0.07649294511061272
2016_2,2,2,3,0.18767856790099574
2016_2,2,3,3,0.9146083833195975
2016_3,2,1,1,0.8392214425419949
2016_3,2,2,1,0.16168853423802113
2016_3,2,3,1,0.028219473878222687
2016_3,2,1,2,0.09431017316156523
2016_3,2,2,2,0.667354393487957
2016_3,2,3,2,0.05779852161555995
2016_3,2,1,3,0.06646838429643986
2016_3,2,2,3,0.17095707227402185
2016_3,2,3,3,0.9139820045062174
2016_4,2,1,1,0.8300769889518956
2016_4,2,2,1,0.14482308524550014
2016_4,2,3,1,0.026864413952538975
2016_4,2,1,2,0.08969826409753208
2016_4,2,2,2,0.6497253685917714
2016_4,2,3,2,0.05856103613818328
2016_4,2,1,3,0.08022474695057229
2016_4,2,2,3,0.2054515461627284
2016_4,2,3,3,0.9145745499092778
2017_1,2,1,1,0.84452479429890015
2017_1,2,2,1,0.15076089379577592
2017_1,2,3,1,0.029457623941351693
2017_1,2,1,2,0.09579264914782291
2017_1,2,2,2,0.6900930389233272
2017_1,2,3,2,0.06253301530726871
2017_1,2,1,3,0.05968255655327689
2017_1,2,2,3,0.15914606728089692
2017_1,2,3,3,0.9080093607513796
2017_2,2,1,1,0.8471141337359599
2017_2,2,2,1,0.14575376695336265
2017_2,2,3,1,0.026360535205341592
2017_2,2,1,2,0.09271108586732882
2017_2,2,2,2,0.6852829333297628
2017_2,2,3,2,0.06148140358633246
2017_2,2,1,3,0.06017478039671128
2017_2,2,2,3,0.16896329971687454
2017_2,2,3,3,0.912158061208326
2017_3,2,1,1,0.8538688038386688
2017_3,2,2,1,0.14728520010426308
2017_3,2,3,1,0.026861908223996787
2017_3,2,1,2,0.08484705535169021
2017_3,2,2,2,0.6817042711846137
2017_3,2,3,2,0.06386036531093932
2017_3,2,1,3,0.06128414080964097
2017_3,2,2,3,0.17101052871112318
2017_3,2,3,3,0.9092777264650639
2017_4,2,1,1,0.8331585086031011
2017_4,2,2,1,0.1438712823643455
2017_4,2,3,1,0.025940173304559125
2017_4,2,1,2,0.09739844759678232
2017_4,2,2,2,0.6621262048816137
2017_4,2,3,2,0.0544019631912402
2017_4,2,1,3,0.06944304380011654
2017_4,2,2,3,0.1940025127540409
2017_4,2,3,3,0.9196578635042006
2018_1,2,1,1,0.8519238707845104
2018_1,2,2,1,0.1499426129537312
2018_1,2,3,1,0.025798509029500555
2018_1,2,1,2,0.0922503561205744
2018_1,2,2,2,0.6780923669526325
2018_1,2,3,2,0.057827546423496266
2018_1,2,1,3,0.055825773094915196
2018_1,2,2,3,0.17196502009363623
2018_1,2,3,3,0.9163739445470032
2018_2,2,1,1,0.8450126510963636
2018_2,2,2,1,0.14557077738769833
2018_2,2,3,1,0.025550649911924787
2018_2,2,1,2,0.09873847389608639
2018_2,2,2,2,0.6988649760460595
2018_2,2,3,2,0.05744644198200596
2018_2,2,1,3,0.05624887500755006
2018_2,2,2,3,0.15556424656624226
2018_2,2,3,3,0.9170029081060692
2018_3,2,1,1,0.8422492419237546
2018_3,2,2,1,0.1441315367988811
2018_3,2,3,1,0.025094626913234
2018_3,2,1,2,0.10252572542955715
2018_3,2,2,2,0.6967227003791328
2018_3,2,3,2,0.06019124803329787
2018_3,2,1,3,0.055225032646688266
2018_3,2,2,3,0.15914576282198614
2018_3,2,3,3,0.9147141250534682
2018_4,2,1,1,0.8383625442762824
2018_4,2,2,1,0.14209254017940395
2018_4,2,3,1,0.02520782639108234
2018_4,2,1,2,0.08841170837190881
2018_4,2,2,2,0.6730328579489557
2018_4,2,3,2,0.05669691806254518
2018_4,2,1,3,0.07322574735180876
2018_4,2,2,3,0.18487460187164031
2018_4,2,3,3,0.9180952555463725
2019_1,2,1,1,0.846365668892646
2019_1,2,2,1,0.14537797331251082
2019_1,2,3,1,0.025110922909525078
2019_1,2,1,2,0.09780028425319885
2019_1,2,2,2,0.6979901249849049
2019_1,2,3,2,0.06296564406934124
2019_1,2,1,3,0.05583404685415514
2019_1,2,2,3,0.15663190170258426
2019_1,2,3,3,0.9119234330211337
2019_2,2,1,1,0.8435577736437359
2019_2,2,2,1,0.1281526510856225
2019_2,2,3,1,0.022917480051676063
2019_2,2,1,2,0.10192111815571273
2019_2,2,2,2,0.7034567991974194
2019_2,2,3,2,0.05481679396820113
2019_2,2,1,3,0.054521108200551394
2019_2,2,2,3,0.16839054971695808
2019_2,2,3,3,0.9222657259801228
2019_3,2,1,1,0.8489856324907121
2019_3,2,2,1,0.14330453259152665
2019_3,2,3,1,0.022531278057139434
2019_3,2,1,2,0.09766269155148212
2019_3,2,2,2,0.7053585289930039
2019_3,2,3,2,0.0607407995457688
2019_3,2,1,3,0.05335167595780574
2019_3,2,2,3,0.15133693841546952
2019_3,2,3,3,0.9167279223970918
2019_4,2,1,1,0.8410952653508017
2019_4,2,2,1,0.1326150206353908
2019_4,2,3,1,0.019641557992870484
2019_4,2,1,2,0.09563123494799364
2019_4,2,2,2,0.6805295266997379
2019_4,2,3,2,0.05176023407803667
2019_4,2,1,3,0.06327349970120465
2019_4,2,2,3,0.1868554526648713
2019_4,2,3,3,0.9285982079290929
2020_1,2,1,1,0.8631443704057196
2020_1,2,2,1,0.044562683105353246
2020_1,2,3,1,0.006367288762694069
2020_1,2,1,2,0.033766109623167326
2020_1,2,2,2,0.7237181197070447
2020_1,2,3,2,0.017729023279796134
2020_1,2,1,3,0.10308951997111306
2020_1,2,2,3,0.231719197187602
2020_1,2,3,3,0.9759036879575098
2020_2,2,1,1,0.9314468974901422
2020_2,2,2,1,0.04607441686799712
2020_2,2,3,1,0.014043519745703592
2020_2,2,1,2,0.02126871194278724
2020_2,2,2,2,0.8447495562952037
2020_2,2,3,2,0.0333346034122054
2020_2,2,1,3,0.04728439056707058
2020_2,2,2,3,0.10917602683679918
2020_2,2,3,3,0.952621876842091
2020_3,2,1,1,0.9413226118726521
2020_3,2,2,1,0.0429148055023815
2020_3,2,3,1,0.016984181082944607
2020_3,2,1,2,0.02003389956219422
2020_3,2,2,2,0.8736857512433904
