trim,educ,posicao_inicial,posicao_final,transition
2014_2,1,1,4,0.10128055878928988
2014_2,1,2,4,0.2588280946837408
2014_2,1,3,4,0.3480791618160652
2014_2,1,4,4,0.29181218471090414
2014_3,1,1,1,0.8181373747250061
2014_3,1,2,1,0.11995844536788071
2014_3,1,3,1,0.0471156196528966
2014_3,1,4,1,0.014788560254216572
2014_3,1,1,2,0.09244672912693806
2014_3,1,2,2,0.7519277008539922
2014_3,1,3,2,0.13332227841804162
2014_3,1,4,2,0.02230329160102811
2014_3,1,1,3,0.009489916963226572
2014_3,1,2,3,0.04733524846717832
2014_3,1,3,3,0.9286827023396076
2014_3,1,4,3,0.014492132229987567
2014_3,1,1,4,0.08821138211382114
2014_3,1,2,4,0.2731707317073171
2014_3,1,3,4,0.35853658536585364
2014_3,1,4,4,0.28008130081300814
2014_4,1,1,1,0.8097334159950403
2014_4,1,2,1,0.12331060136391817
2014_4,1,3,1,0.04885306881587105
2014_4,1,4,1,0.01810291382517049
2014_4,1,1,2,0.0932666638416882
2014_4,1,2,2,0.7396923598457562
2014_4,1,3,2,0.13945506165515487
2014_4,1,4,2,0.027585914657400738
2014_4,1,1,3,0.008657683882003421
2014_4,1,2,3,0.04831497764306935
2014_4,1,3,3,0.9279176544728865
2014_4,1,4,3,0.015109684002040633
2014_4,1,1,4,0.07495590828924162
2014_4,1,2,4,0.2641093474426808
2014_4,1,3,4,0.3734567901234568
2014_4,1,4,4,0.2874779541446208
2015_1,1,1,1,0.8152295632698768
2015_1,1,2,1,0.11832773422918999
2015_1,1,3,1,0.04597486624362324
2015_1,1,4,1,0.02046783625730994
2015_1,1,1,2,0.08872696099442777
2015_1,1,2,2,0.7438491213030433
2015_1,1,3,2,0.13553364766395198
2015_1,1,4,2,0.03189027003857694
2015_1,1,1,3,0.0085198278284793
2015_1,1,2,3,0.04560178679722514
2015_1,1,3,3,0.9298001686215924
2015_1,1,4,3,0.01607821675270312
2015_1,1,1,4,0.08573461401636429
2015_1,1,2,4,0.2518676627534685
2015_1,1,3,4,0.3550337958022056
2015_1,1,4,4,0.3073639274279616
2015_2,1,1,1,0.818944468791085
2015_2,1,2,1,0.11675953170976022
2015_2,1,3,1,0.04532648844925812
2015_2,1,4,1,0.0189695110498967
2015_2,1,1,2,0.08636031466276921
2015_2,1,2,2,0.7546748054851051
2015_2,1,3,2,0.12612302798435285
2015_2,1,4,2,0.03284185186777286
2015_2,1,1,3,0.007990551318878407
2015_2,1,2,3,0.04330645514063662
2015_2,1,3,3,0.9322990332599408
2015_2,1,4,3,0.016403960280544173
2015_2,1,1,4,0.07750410509031198
2015_2,1,2,4,0.2456486042692939
2015_2,1,3,4,0.33464696223316914
2015_2,1,4,4,0.342200328407225
2015_3,1,1,1,0.7984466268695039
2015_3,1,2,1,0.13088131459015342
2015_3,1,3,1,0.05180050067398421
2015_3,1,4,1,0.01887155786635856
2015_3,1,1,2,0.09692853176128839
2015_3,1,2,2,0.7156221965910547
2015_3,1,3,2,0.15489768892306377
2015_3,1,4,2,0.0325515827245931
2015_3,1,1,3,0.009120312363413853
2015_3,1,2,3,0.046665112619831584
2015_3,1,3,3,0.925944811911769
2015_3,1,4,3,0.018269763104985577
2015_3,1,1,4,0.08576698432216416
2015_3,1,2,4,0.2628343067937289
2015_3,1,3,4,0.3541346449431294
2015_3,1,4,4,0.29726406394097754
2015_4,1,1,1,0.7915148520965849
2015_4,1,2,1,0.13444080775643796
2015_4,1,3,1,0.05378867411844624
2015_4,1,4,1,0.020255666028530846
2015_4,1,1,2,0.0955440940221527
2015_4,1,2,2,0.7183140272258391
2015_4,1,3,2,0.14729009892618586
2015_4,1,4,2,0.03885177982582227
2015_4,1,1,3,0.008638090714794586
2015_4,1,2,3,0.04854844454998813
2015_4,1,3,3,0.9208620280218476
2015_4,1,4,3,0.021951436713369746
2015_4,1,1,4,0.06653931868831582
2015_4,1,2,4,0.21967526265520534
2015_4,1,3,4,0.36867239732569246
2015_4,1,4,4,0.34511302133078636
2016_1,1,1,1,0.786800101342792
2016_1,1,2,1,0.13662275145680264
2016_1,1,3,1,0.056181910311629085
2016_1,1,4,1,0.020395236888776286
2016_1,1,1,2,0.0979609175870858
2016_1,1,2,2,0.7029736618521665
2016_1,1,3,2,0.15777400169923533
2016_1,1,4,2,0.041291418861512316
2016_1,1,1,3,0.0089146552854292
2016_1,1,2,3,0.05003568775400213
2016_1,1,3,3,0.9185590887241264
2016_1,1,4,3,0.022490568236442295
2016_1,1,1,4,0.06471494607087827
2016_1,1,2,4,0.23215202876219826
2016_1,1,3,4,0.362095531587057
2016_1,1,4,4,0.34103749357986646
2016_2,1,1,1,0.7932957393483709
2016_2,1,2,1,0.13333333333333333
2016_2,1,3,1,0.05363408521303258
2016_2,1,4,1,0.019736842105263157
2016_2,1,1,2,0.09532655042850509
2016_2,1,2,2,0.6939249377295563
2016_2,1,3,2,0.16557605437581796
2016_2,1,4,2,0.045172457466120655
2016_2,1,1,3,0.009281780312561156
2016_2,1,2,3,0.04407447789985742
2016_2,1,3,3,0.9230898263859767
2016_2,1,4,3,0.02355391540160474
2016_2,1,1,4,0.06202618883528601
2016_2,1,2,4,0.2030783367792327
2016_2,1,3,4,0.37422467263955894
2016_2,1,4,4,0.36067080174592236
2016_3,1,1,1,0.7940155293226437
2016_3,1,2,1,0.13313553437283
2016_3,1,3,1,0.05220630010731646
2016_3,1,4,1,0.020642636197209772
2016_3,1,1,2,0.09328488881106636
2016_3,1,2,2,0.7087200140080546
2016_3,1,3,2,0.1529066713360182
2016_3,1,4,2,0.045088425844860794
2016_3,1,1,3,0.008550155457371953
2016_3,1,2,3,0.04299623629520537
2016_3,1,3,3,0.9240168003054601
2016_3,1,4,3,0.024436807941962582
2016_3,1,1,4,0.061269146608315096
2016_3,1,2,4,0.20700218818380745
2016_3,1,3,4,0.34573304157549234
2016_3,1,4,4,0.3859956236323851
2016_4,1,1,1,0.7913804277381724
2016_4,1,2,1,0.12987686325340247
2016_4,1,3,1,0.056966947504860664
2016_4,1,4,1,0.021775761503564486
2016_4,1,1,2,0.09239523121387283
2016_4,1,2,2,0.6993768063583815
2016_4,1,3,2,0.15615968208092484
2016_4,1,4,2,0.05206828034682081
2016_4,1,1,3,0.007707922267804165
2016_4,1,2,3,0.04215935384047582
2016_4,1,3,3,0.9238292617144804
2016_4,1,4,3,0.026303462177239625
2016_4,1,1,4,0.04715169618092597
2016_4,1,2,4,0.2018348623853211
2016_4,1,3,4,0.35758480904629825
2016_4,1,4,4,0.3934286323874547
2017_1,1,1,1,0.8030931227377427
2017_1,1,2,1,0.12411977624218493
2017_1,1,3,1,0.05284633102994406
2017_1,1,4,1,0.01994076999012833
2017_1,1,1,2,0.09403061461871307
2017_1,1,2,2,0.7119527287954218
2017_1,1,3,2,0.1485599962778579
2017_1,1,4,2,0.04545666030800726
2017_1,1,1,3,0.008489729257887846
2017_1,1,2,3,0.043560899376293524
2017_1,1,3,3,0.9217339884832528
2017_1,1,4,3,0.026215382882565783
2017_1,1,1,4,0.051164566628484155
2017_1,1,2,4,0.20866743031691484
2017_1,1,3,4,0.33982436044291714
2017_1,1,4,4,0.40034364261168387
2017_2,1,1,1,0.8056504599211564
2017_2,1,2,1,0.13009198423127463
2017_2,1,3,1,0.04592641261498029
2017_2,1,4,1,0.0183311432325887
2017_2,1,1,2,0.09674134419551934
2017_2,1,2,2,0.7127383817811517
2017_2,1,3,2,0.1460377707831883
2017_2,1,4,2,0.04448250324014071
2017_2,1,1,3,0.008248792437684248
2017_2,1,2,3,0.04529915712842374
2017_2,1,3,3,0.9208475772632279
2017_2,1,4,3,0.025604473170664194
2017_2,1,1,4,0.056245151280062064
2017_2,1,2,4,0.2121799844840962
2017_2,1,3,4,0.34988363072148954
2017_2,1,4,4,0.3816912335143522
2017_3,1,1,1,0.7993072670352361
2017_3,1,2,1,0.13128621861053755
2017_3,1,3,1,0.0510224472124159
2017_3,1,4,1,0.018384067141810432
2017_3,1,1,2,0.09701355807988274
2017_3,1,2,2,0.7135397581531696
2017_3,1,3,2,0.14629901062660314
2017_3,1,4,2,0.04314767314034445
2017_3,1,1,3,0.007376461504522392
2017_3,1,2,3,0.043252261195676156
2017_3,1,3,3,0.9259734171630267
2017_3,1,4,3,0.02339786013677476
2017_3,1,1,4,0.05271761340416837
2017_3,1,2,4,0.21475275847977116
2017_3,1,3,4,0.36309767061708215
2017_3,1,4,4,0.36943195749897834
2017_4,1,1,1,0.8039923695326339
2017_4,1,2,1,0.12672026161602398
2017_4,1,3,1,0.0495299087069083
2017_4,1,4,1,0.019757460144433848
2017_4,1,1,2,0.09383960780686337
2017_4,1,2,2,0.7025714549995375
2017_4,1,3,2,0.1561835167884562
2017_4,1,4,2,0.04740542040514291
2017_4,1,1,3,0.00779295470884256
2017_4,1,2,3,0.0398274622573688
2017_4,1,3,3,0.9284399712437096
2017_4,1,4,3,0.023939611790079078
2017_4,1,1,4,0.044946436888681884
2017_4,1,2,4,0.19259431765253843
2017_4,1,3,4,0.35491383325570564
2017_4,1,4,4,0.40754541220307405
2018_1,1,1,1,0.8083466425942643
2018_1,1,2,1,0.12610235400319422
2018_1,1,3,1,0.049302131796403026
2018_1,1,4,1,0.016248871606138464
2018_1,1,1,2,0.08950512359768831
2018_1,1,2,2,0.7123986207566413
2018_1,1,3,2,0.15395075518430382
2018_1,1,4,2,0.044145500461366616
2018_1,1,1,3,0.007656099359156128
2018_1,1,2,3,0.04093177564793285
2018_1,1,3,3,0.9282878693359042
2018_1,1,4,3,0.023124255657006747
2018_1,1,1,4,0.05592377796188898
2018_1,1,2,4,0.2048467274233637
2018_1,1,3,4,0.3398922949461475
2018_1,1,4,4,0.3993371996685998
2018_2,1,1,1,0.8151152860802733
2018_2,1,2,1,0.1224025049814973
2018_2,1,3,1,0.046327924850555084
2018_2,1,4,1,0.016154284087674352
2018_2,1,1,2,0.09008437789591767
2018_2,1,2,2,0.7334536409305955
2018_2,1,3,2,0.1359801004731015
2018_2,1,4,2,0.04048188070038531
2018_2,1,1,3,0.007964022666833744
2018_2,1,2,3,0.043245200005569244
2018_2,1,3,3,0.9238683987023656
2018_2,1,4,3,0.024922378625231473
2018_2,1,1,4,0.04870996441281139
2018_2,1,2,4,0.20774021352313168
2018_2,1,3,4,0.3516459074733096
2018_2,1,4,4,0.3919039145907473
2018_3,1,1,1,0.8095684127098494
2018_3,1,2,1,0.12753080193097485
2018_3,1,3,1,0.04856257655450681
2018_3,1,4,1,0.014338208804668925
2018_3,1,1,2,0.08975851032877509
2018_3,1,2,2,0.7235476675395209
2018_3,1,3,2,0.14397245659974783
2018_3,1,4,2,0.042721365531956164
2018_3,1,1,3,0.007347991922818039
2018_3,1,2,3,0.03912385012340139
2018_3,1,3,3,0.9304464886695086
2018_3,1,4,3,0.02308166928427193
2018_3,1,1,4,0.057790620137808404
2018_3,1,2,4,0.2027117137141587
2018_3,1,3,4,0.36185819070904646
2018_3,1,4,4,0.37763947543898646
2018_4,1,1,1,0.8042072400208132
2018_4,1,2,1,0.128149855050918
2018_4,1,3,1,0.050323347952129636
2018_4,1,4,1,0.017319556976139152
2018_4,1,1,2,0.09356666998110769
2018_4,1,2,2,0.7084617679228398
2018_4,1,3,2,0.1512379437207915
2018_4,1,4,2,0.046733618375261014
2018_4,1,1,3,0.007086019631759308
2018_4,1,2,3,0.03932160074345124
2018_4,1,3,3,0.9302578846488936
2018_4,1,4,3,0.023334494975895917
2018_4,1,1,4,0.03939319794470272
2018_4,1,2,4,0.19623195497920234
2018_4,1,3,4,0.3682407633961341
2018_4,1,4,4,0.39613408367996084
2019_1,1,1,1,0.7926436437186306
2019_1,1,2,1,0.1378380403026444
2019_1,1,3,1,0.050715409393962095
2019_1,1,4,1,0.018802906584762902
2019_1,1,1,2,0.09131323454266735
2019_1,1,2,2,0.7242718446601941
2019_1,1,3,2,0.1447623914154318
2019_1,1,4,2,0.03965252938170669
2019_1,1,1,3,0.0076317049460992705
2019_1,1,2,3,0.04446991570303092
2019_1,1,3,3,0.9253514791869187
2019_1,1,4,3,0.022546900163951077
2019_1,1,1,4,0.04967350746268657
2019_1,1,2,4,0.22178171641791045
2019_1,1,3,4,0.3607742537313433
2019_1,1,4,4,0.3677705223880597
2019_2,1,1,1,0.7998008730948917
2019_2,1,2,1,0.13540629547369226
2019_2,1,3,1,0.04840315539557326
2019_2,1,4,1,0.01638967603584284
2019_2,1,1,2,0.08569310600444774
2019_2,1,2,2,0.725030887076847
2019_2,1,3,2,0.14578700271806277
2019_2,1,4,2,0.04348900420064245
2019_2,1,1,3,0.0070087069151615455
2019_2,1,2,3,0.042109807872202636
2019_2,1,3,3,0.9260559833057495
2019_2,1,4,3,0.02482550190688638
2019_2,1,1,4,0.06086742237555446
2019_2,1,2,4,0.20847708230655496
2019_2,1,3,4,0.3617545588960079
2019_2,1,4,4,0.3689009364218827
2019_3,1,1,1,0.8021710060567923
2019_3,1,2,1,0.13615983638794935
2019_3,1,3,1,0.048768976638087
2019_3,1,4,1,0.012900180917171399
2019_3,1,1,2,0.08977941910370296
2019_3,1,2,2,0.7223774827827129
2019_3,1,3,2,0.1474698073660046
2019_3,1,4,2,0.0403732907475796
2019_3,1,1,3,0.005772089063334247
2019_3,1,2,3,0.03691250956002251
2019_3,1,3,3,0.9350495678148314
2019_3,1,4,3,0.02226583356181186
2019_3,1,1,4,0.050133204165657544
2019_3,1,2,4,0.20198595301525793
2019_3,1,3,4,0.39089367885686604
2019_3,1,4,4,0.35698716396221847
2019_4,1,1,1,0.7944211262679258
2019_4,1,2,1,0.13448758307100384
2019_4,1,3,1,0.05229101084295208
2019_4,1,4,1,0.018800279818118222
2019_4,1,1,2,0.08782044106123363
2019_4,1,2,2,0.7065935296093138
2019_4,1,3,2,0.15968879435799843
2019_4,1,4,2,0.04589723497145416
2019_4,1,1,3,0.005944388039170734
2019_4,1,2,3,0.036321357220056985
2019_4,1,3,3,0.9355123964235418
2019_4,1,4,3,0.022221858317230538
2019_4,1,1,4,0.04185351270553064
2019_4,1,2,4,0.1961136023916293
2019_4,1,3,4,0.38086696562032885
2019_4,1,4,4,0.3811659192825112
2020_1,1,1,1,0.8774020397208803
2020_1,1,2,1,0.03488996242619431
2020_1,1,3,1,0.06537842190016104
2020_1,1,4,1,0.022329575952764358
2020_1,1,1,2,0.027623884272083718
2020_1,1,2,2,0.7610033856571252
2020_1,1,3,2,0.1646660510926439
2020_1,1,4,2,0.04670667897814712
2020_1,1,1,3,0.0022010848203757568
2020_1,1,2,3,0.010612373241097399
2020_1,1,3,3,0.977301312789875
2020_1,1,4,3,0.009885229148651836
2020_1,1,1,4,0.020826952526799388
2020_1,1,2,4,0.06891271056661562
2020_1,1,3,4,0.31454823889739664
2020_1,1,4,4,0.5957120980091883
2020_2,1,1,1,0.9359578597172166
2020_2,1,2,1,0.02661491544219573
2020_2,1,3,1,0.026476296090934295
2020_2,1,4,1,0.01095092874965345
2020_2,1,1,2,0.025772644636937226
2020_2,1,2,2,0.873810287669768
2020_2,1,3,2,0.07079456742594376
2020_2,1,4,2,0.029622500267351085
2020_2,1,1,3,0.0038619050650370275
2020_2,1,2,3,0.019564156428374394
2020_2,1,3,3,0.9607655908502557
2020_2,1,4,3,0.015808347656332888
2020_2,1,1,4,0.026785714285714284
2020_2,1,2,4,0.10928571428571429
2020_2,1,3,4,0.16607142857142856
2020_2,1,4,4,0.6978571428571428
2020_3,1,1,1,0.945819397993311
2020_3,1,2,1,0.023812709030100333
2020_3,1,3,1,0.02073578595317726
2020_3,1,4,1,0.009632107023411371
2020_3,1,1,2,0.02387318563789152
2020_3,1,2,2,0.9006875477463713
2020_3,1,3,2,0.05662719633307869
2020_3,1,4,2,0.01881207028265852
2020_3,1,1,3,0.004750296893555848
2020_3,1,2,3,0.018126132883305206
2020_3,1,3,3,0.9638935766818759
2020_3,1,4,3,0.013229993541262995
2020_3,1,1,4,0.029537249753856253
2020_3,1,2,4,0.0971447325237939
2020_3,1,3,4,0.1388250738431244
2020_3,1,4,4,0.7344929438792255
2020_4,1,1,1,0.9390973355084284
2020_4,1,2,1,0.025194852274787023
2020_4,1,3,1,0.02193220953416712
2020_4,1,4,1,0.013775602682617365
2020_4,1,1,2,0.02520582647245092
2020_4,1,2,2,0.8824572514249525
2020_4,1,3,2,0.06269791006966434
2020_4,1,4,2,0.029639012032932236
2020_4,1,1,3,0.0028574830336944874
2020_4,1,2,3,0.012858673651625194
2020_4,1,3,3,0.9721395404214788
2020_4,1,4,3,0.012144302893201571
2020_4,1,1,4,0.02330895795246801
2020_4,1,2,4,0.08592321755027423
2020_4,1,3,4,0.12157221206581353
2020_4,1,4,4,0.7691956124314442
2021_1,1,1,1,0.9487106017191977
2021_1,1,2,1,0.02148997134670487
2021_1,1,3,1,0.017191977077363897
2021_1,1,4,1,0.012607449856733524
2021_1,1,1,2,0.0271484375
2021_1,1,2,2,0.9041015625
2021_1,1,3,2,0.0470703125
2021_1,1,4,2,0.0216796875
2021_1,1,1,3,0.0028317152103559872
2021_1,1,2,3,0.012810140237324703
2021_1,1,3,3,0.9735257101761956
2021_1,1,4,3,0.010832434376123697
2021_1,1,1,4,0.019822282980177717
2021_1,1,2,4,0.09159261790840738
2021_1,1,3,4,0.13123718386876282
2021_1,1,4,4,0.7573479152426521
2021_2,1,1,1,0.9364107395195478
2021_2,1,2,1,0.03438530381535563
2021_2,1,3,1,0.023080546396608573
2021_2,1,4,1,0.006123410268487989
2021_2,1,1,2,0.027298399748980233
2021_2,1,2,2,0.9105742077188579
2021_2,1,3,2,0.044556008785691874
2021_2,1,4,2,0.017571383746470035
2021_2,1,1,3,0.003430662499047038
2021_2,1,2,3,0.014408782495997561
2021_2,1,3,3,0.9723259891743539
2021_2,1,4,3,0.00983456583060151
2021_2,1,1,4,0.03524804177545692
2021_2,1,2,4,0.08616187989556136
2021_2,1,3,4,0.14490861618798956
2021_2,1,4,4,0.7336814621409922
2021_3,1,1,1,NA
2021_3,1,2,1,NA
2021_3,1,3,1,NA
2021_3,1,4,1,NA
2021_3,1,1,2,NA
2021_3,1,2,2,NA
2021_3,1,3,2,NA
2021_3,1,4,2,NA
2021_3,1,1,3,NA
2021_3,1,2,3,NA
2021_3,1,3,3,NA
2021_3,1,4,3,NA
2021_3,1,1,4,NA
2021_3,1,2,4,NA
2021_3,1,3,4,NA
2021_3,1,4,4,NA
2012_1,2,1,1,0.8421572257188695
2012_1,2,2,1,0.08601752437368876
2012_1,2,3,1,0.046402566950512154
2012_1,2,4,1,0.02542268295692953
2012_1,2,1,2,0.13505237711522966
2012_1,2,2,2,0.7000805801772764
2012_1,2,3,2,0.12570507655116842
2012_1,2,4,2,0.03916196615632554
2012_1,2,1,3,0.021318144833197723
2012_1,2,2,3,0.05310550583129916
2012_1,2,3,3,0.8762679685381068
2012_1,2,4,3,0.04930838079739626
2012_1,2,1,4,0.12168344007319305
2012_1,2,2,4,0.14318389752973468
2012_1,2,3,4,0.38517840805123515
2012_1,2,4,4,0.34995425434583716
2012_2,2,1,1,0.858242014455584
2012_2,2,2,1,0.08172068081137794
2012_2,2,3,1,0.03765446491023548
2012_2,2,4,1,0.02238283982280252
2012_2,2,1,2,0.1352914997774811
2012_2,2,2,2,0.7175493250259606
2012_2,2,3,2,0.11407802996588043
2012_2,2,4,2,0.03308114523067794
2012_2,2,1,3,0.017754653221048116
2012_2,2,2,3,0.05058198787748753
2012_2,2,3,3,0.8860698385452985
2012_2,2,4,3,0.04559352035616585
2012_2,2,1,4,0.10859301227573183
2012_2,2,2,4,0.14542020774315392
2012_2,2,3,4,0.3692162417374882
2012_2,2,4,4,0.37677053824362605
2012_3,2,1,1,0.8549618320610687
2012_3,2,2,1,0.08302994715208456
2012_3,2,3,1,0.039812096300645916
2012_3,2,4,1,0.022196124486200824
2012_3,2,1,2,0.12770758122743683
2012_3,2,2,2,0.7232250300842359
2012_3,2,3,2,0.11281588447653429
2012_3,2,4,2,0.03625150421179302
2012_3,2,1,3,0.01823470186821792
2012_3,2,2,3,0.049949658798523325
2012_3,2,3,3,0.8838796285938024
2012_3,2,4,3,0.04793601073945632
2012_3,2,1,4,0.11432926829268293
2012_3,2,2,4,0.14227642276422764
2012_3,2,3,4,0.38414634146341464
2012_3,2,4,4,0.3592479674796748
2012_4,2,1,1,0.8427915062709549
2012_4,2,2,1,0.08791754625605365
2012_4,2,3,1,0.044082950453247234
2012_4,2,4,1,0.025207997019744195
2012_4,2,1,2,0.13671006668783742
2012_4,2,2,2,0.6913305811368688
2012_4,2,3,2,0.11797395998729755
2012_4,2,4,2,0.05398539218799619
2012_4,2,1,3,0.0193641076894247
2012_4,2,2,3,0.049534636766818664
2012_4,2,3,3,0.8790055593728527
2012_4,2,4,3,0.052095696170903864
2012_4,2,1,4,0.0998896247240618
2012_4,2,2,4,0.1390728476821192
2012_4,2,3,4,0.40066225165562913
2012_4,2,4,4,0.36037527593818985
2013_1,2,1,1,0.8362798804780877
2013_1,2,2,1,0.09038844621513945
2013_1,2,3,1,0.043202191235059764
2013_1,2,4,1,0.03012948207171315
2013_1,2,1,2,0.1486378843396527
2013_1,2,2,2,0.6828102596781902
2013_1,2,3,2,0.12601561255376773
2013_1,2,4,2,0.04253624342838936
2013_1,2,1,3,0.020648810159001173
2013_1,2,2,3,0.04951445950272116
2013_1,2,3,3,0.8844306904279159
2013_1,2,4,3,0.045406039910361753
2013_1,2,1,4,0.10457516339869281
2013_1,2,2,4,0.15452847805788983
