trim,educ,posicao_inicial,posicao_final,transition
2012_2,2,8,6,0
2012_2,2,8,7,0
2012_2,2,8,8,0
2012_2,2,8,9,0
2012_2,2,8,10,0
2012_2,2,9,1,15731.317790985107
2012_2,2,9,2,1675.1532440185547
2012_2,2,9,3,19630.422706604004
2012_2,2,9,4,5000.3997230529785
2012_2,2,9,5,580.2758941650391
2012_2,2,9,6,2469.9683227539062
2012_2,2,9,7,0
2012_2,2,9,8,0
2012_2,2,9,9,314561.04170417786
2012_2,2,9,10,23311.414825439453
2012_2,2,10,1,23227.186805725098
2012_2,2,10,2,2873.3352584838867
2012_2,2,10,3,6455.226219177246
2012_2,2,10,4,15430.635368347168
2012_2,2,10,5,86.19258880615234
2012_2,2,10,6,2672.1281127929687
2012_2,2,10,7,0
2012_2,2,10,8,0
2012_2,2,10,9,20889.3327293396
2012_2,2,10,10,104883.88288116455
2012_3,2,1,1,7162666.205044746
2012_3,2,1,2,397700.0407524109
2012_3,2,1,3,177153.0876197815
2012_3,2,1,4,232901.0547428131
2012_3,2,1,5,17225.3095703125
2012_3,2,1,6,175784.8579492569
2012_3,2,1,7,0
2012_3,2,1,8,0
2012_3,2,1,9,13948.393432617188
2012_3,2,1,10,18671.364051818848
2012_3,2,2,1,388836.2256126404
2012_3,2,2,2,370859.90686798096
2012_3,2,2,3,139495.69021606445
2012_3,2,2,4,113465.84943389893
2012_3,2,2,5,2054.601921081543
2012_3,2,2,6,43905.46478652954
2012_3,2,2,7,0
2012_3,2,2,8,0
2012_3,2,2,9,592.5950469970703
2012_3,2,2,10,6657.313407897949
2012_3,2,3,1,184598.51161956787
2012_3,2,3,2,114598.74674224854
2012_3,2,3,3,3560021.9241981506
2012_3,2,3,4,182344.62697982788
2012_3,2,3,5,22292.60457611084
2012_3,2,3,6,65960.57346343994
2012_3,2,3,7,0
2012_3,2,3,8,0
2012_3,2,3,9,31429.446464538574
2012_3,2,3,10,5218.053226470947
2012_3,2,4,1,192769.104057312
2012_3,2,4,2,84491.63311767578
2012_3,2,4,3,275346.04819869995
2012_3,2,4,4,849530.1352443695
2012_3,2,4,5,23878.953407287598
2012_3,2,4,6,154684.56958770752
2012_3,2,4,7,0
2012_3,2,4,8,0
2012_3,2,4,9,3662.6576614379883
2012_3,2,4,10,11910.081043243408
2012_3,2,5,1,16420.139114379883
2012_3,2,5,2,2276.084197998047
2012_3,2,5,3,19511.83172607422
2012_3,2,5,4,22207.037506103516
2012_3,2,5,5,295733.069732666
2012_3,2,5,6,117338.56907272339
2012_3,2,5,7,0
2012_3,2,5,8,0
2012_3,2,5,9,664.3823928833008
2012_3,2,5,10,497.0985412597656
2012_3,2,6,1,150673.28230285645
2012_3,2,6,2,35496.395652770996
2012_3,2,6,3,67526.729221344
2012_3,2,6,4,117554.47139930725
2012_3,2,6,5,107600.87790298462
2012_3,2,6,6,1100469.8054113388
2012_3,2,6,7,0
2012_3,2,6,8,0
2012_3,2,6,9,3435.3571281433105
2012_3,2,6,10,2600.015953063965
2012_3,2,7,1,0
2012_3,2,7,2,0
2012_3,2,7,3,0
2012_3,2,7,4,0
2012_3,2,7,5,0
2012_3,2,7,6,0
2012_3,2,7,7,0
2012_3,2,7,8,0
2012_3,2,7,9,0
2012_3,2,7,10,0
2012_3,2,8,1,0
2012_3,2,8,2,0
2012_3,2,8,3,0
2012_3,2,8,4,0
2012_3,2,8,5,0
2012_3,2,8,6,0
2012_3,2,8,7,0
2012_3,2,8,8,0
2012_3,2,8,9,0
2012_3,2,8,10,0
2012_3,2,9,1,14221.259727478027
2012_3,2,9,2,3072.412757873535
2012_3,2,9,3,35981.97962188721
2012_3,2,9,4,1861.606502532959
2012_3,2,9,5,2355.274871826172
2012_3,2,9,6,2237.2710723876953
2012_3,2,9,7,0
2012_3,2,9,8,0
2012_3,2,9,9,289495.3995933533
2012_3,2,9,10,18163.081470489502
2012_3,2,10,1,20135.046226501465
2012_3,2,10,2,8721.783729553223
2012_3,2,10,3,11406.735466003418
2012_3,2,10,4,13404.712196350098
2012_3,2,10,5,1093.3861999511719
2012_3,2,10,6,5286.818599700928
2012_3,2,10,7,0
2012_3,2,10,8,0
2012_3,2,10,9,26533.551219940186
2012_3,2,10,10,92623.25638198853
2012_4,2,1,1,6988359.486925125
2012_4,2,1,2,566426.6315402985
2012_4,2,1,3,204258.87713241577
2012_4,2,1,4,218038.7260131836
2012_4,2,1,5,14320.390357971191
2012_4,2,1,6,169781.93996429443
2012_4,2,1,7,0
2012_4,2,1,8,0
2012_4,2,1,9,10459.76577758789
2012_4,2,1,10,20800.442344665527
2012_4,2,2,1,370863.0919647217
2012_4,2,2,2,383765.094994545
2012_4,2,2,3,123883.23167419434
2012_4,2,2,4,88414.02702713013
2012_4,2,2,5,7419.435661315918
2012_4,2,2,6,43688.9776763916
2012_4,2,2,7,0
2012_4,2,2,8,0
2012_4,2,2,9,4126.637924194336
2012_4,2,2,10,8120.8627853393555
2012_4,2,3,1,208659.4518508911
2012_4,2,3,2,124063.48653411865
2012_4,2,3,3,3463492.7424583435
2012_4,2,3,4,199880.45013427734
2012_4,2,3,5,15181.032592773438
2012_4,2,3,6,66018.42993927002
2012_4,2,3,7,0
2012_4,2,3,8,0
2012_4,2,3,9,38363.97039413452
2012_4,2,3,10,6607.445556640625
2012_4,2,4,1,201789.84477233887
2012_4,2,4,2,123663.80220794678
2012_4,2,4,3,282486.52132987976
2012_4,2,4,4,763187.926399231
2012_4,2,4,5,25147.763134002686
2012_4,2,4,6,116215.65221786499
2012_4,2,4,7,0
2012_4,2,4,8,0
2012_4,2,4,9,8692.236465454102
2012_4,2,4,10,10523.411277770996
2012_4,2,5,1,22987.393909454346
2012_4,2,5,2,3189.335647583008
2012_4,2,5,3,19883.886573791504
2012_4,2,5,4,25881.913803100586
2012_4,2,5,5,264108.0973510742
2012_4,2,5,6,116342.42080688477
2012_4,2,5,7,0
2012_4,2,5,8,0
2012_4,2,5,9,1151.7157440185547
2012_4,2,5,10,649.2529602050781
2012_4,2,6,1,169450.3231163025
2012_4,2,6,2,58003.418281555176
2012_4,2,6,3,86427.88133239746
2012_4,2,6,4,128587.90143203735
2012_4,2,6,5,117227.31981277466
2012_4,2,6,6,1089257.3401708603
2012_4,2,6,7,0
2012_4,2,6,8,0
2012_4,2,6,9,4458.6581954956055
2012_4,2,6,10,6489.540000915527
2012_4,2,7,1,0
2012_4,2,7,2,0
2012_4,2,7,3,0
2012_4,2,7,4,0
2012_4,2,7,5,0
2012_4,2,7,6,0
2012_4,2,7,7,0
2012_4,2,7,8,0
2012_4,2,7,9,0
2012_4,2,7,10,0
2012_4,2,8,1,0
2012_4,2,8,2,0
2012_4,2,8,3,0
2012_4,2,8,4,0
2012_4,2,8,5,0
2012_4,2,8,6,0
2012_4,2,8,7,0
2012_4,2,8,8,0
2012_4,2,8,9,0
2012_4,2,8,10,0
2012_4,2,9,1,15053.159156799316
2012_4,2,9,2,3514.033187866211
2012_4,2,9,3,34714.602321624756
2012_4,2,9,4,5756.13126373291
2012_4,2,9,5,58.48933410644531
2012_4,2,9,6,5911.672271728516
2012_4,2,9,7,0
2012_4,2,9,8,0
2012_4,2,9,9,266743.1628818512
2012_4,2,9,10,21094.41658782959
2012_4,2,10,1,26138.57731437683
2012_4,2,10,2,19380.009449005127
2012_4,2,10,3,9458.07585144043
2012_4,2,10,4,12294.524635314941
2012_4,2,10,5,966.9371643066406
2012_4,2,10,6,3789.303237915039
2012_4,2,10,7,0
2012_4,2,10,8,0
2012_4,2,10,9,14907.904304504395
2012_4,2,10,10,70424.00656318665
2013_1,2,1,1,7507729.706041336
2013_1,2,1,2,414829.0382118225
2013_1,2,1,3,201233.88176345825
2013_1,2,1,4,228282.79322052002
2013_1,2,1,5,15413.802347183228
2013_1,2,1,6,202446.11376190186
2013_1,2,1,7,0
2013_1,2,1,8,0
2013_1,2,1,9,20010.71230506897
2013_1,2,1,10,24755.524921417236
2013_1,2,2,1,414356.9380493164
2013_1,2,2,2,366708.29528808594
2013_1,2,2,3,151608.83946228027
2013_1,2,2,4,103709.24299621582
2013_1,2,2,5,4429.670639038086
2013_1,2,2,6,55103.32077789307
2013_1,2,2,7,0
2013_1,2,2,8,0
2013_1,2,2,9,1757.7609024047852
2013_1,2,2,10,15402.391014099121
2013_1,2,3,1,175708.4578781128
2013_1,2,3,2,126577.57808303833
2013_1,2,3,3,3354410.065624237
2013_1,2,3,4,193975.11465072632
2013_1,2,3,5,31147.38076019287
2013_1,2,3,6,85022.63732147217
2013_1,2,3,7,0
2013_1,2,3,8,0
2013_1,2,3,9,33157.28575134277
2013_1,2,3,10,5709.2644119262695
2013_1,2,4,1,188869.51974105835
2013_1,2,4,2,92221.48726654053
2013_1,2,4,3,262235.4230289459
2013_1,2,4,4,736588.5147094727
2013_1,2,4,5,29153.45299911499
2013_1,2,4,6,128455.35907363892
2013_1,2,4,7,0
2013_1,2,4,8,0
2013_1,2,4,9,9765.722442626953
2013_1,2,4,10,16858.004055023193
2013_1,2,5,1,25354.031524658203
2013_1,2,5,2,3480.2684936523437
2013_1,2,5,3,19951.88441848755
2013_1,2,5,4,21089.80126953125
2013_1,2,5,5,277213.9891052246
2013_1,2,5,6,137587.70013809204
2013_1,2,5,7,0
2013_1,2,5,8,0
2013_1,2,5,9,1574.3223342895508
2013_1,2,5,10,428.9918518066406
2013_1,2,6,1,176476.78718566895
2013_1,2,6,2,49116.296199798584
2013_1,2,6,3,95630.97676849365
2013_1,2,6,4,141345.4408302307
2013_1,2,6,5,116564.85416603088
2013_1,2,6,6,1039928.5440444946
2013_1,2,6,7,0
2013_1,2,6,8,0
2013_1,2,6,9,6674.646293640137
2013_1,2,6,10,8465.153156280518
2013_1,2,7,1,0
2013_1,2,7,2,0
2013_1,2,7,3,0
2013_1,2,7,4,0
2013_1,2,7,5,0
2013_1,2,7,6,0
2013_1,2,7,7,0
2013_1,2,7,8,0
2013_1,2,7,9,0
2013_1,2,7,10,0
2013_1,2,8,1,0
2013_1,2,8,2,0
2013_1,2,8,3,0
2013_1,2,8,4,0
2013_1,2,8,5,0
2013_1,2,8,6,0
2013_1,2,8,7,0
2013_1,2,8,8,0
2013_1,2,8,9,0
2013_1,2,8,10,0
2013_1,2,9,1,11688.208110809326
2013_1,2,9,2,571.529655456543
2013_1,2,9,3,37182.63439941406
2013_1,2,9,4,4694.994369506836
2013_1,2,9,5,878.4287414550781
2013_1,2,9,6,2871.129928588867
2013_1,2,9,7,0
2013_1,2,9,8,0
2013_1,2,9,9,260293.14541625977
2013_1,2,9,10,20417.473865509033
2013_1,2,10,1,15737.823387145996
2013_1,2,10,2,4594.960723876953
2013_1,2,10,3,9173.361511230469
2013_1,2,10,4,11822.896980285645
2013_1,2,10,5,762.551025390625
2013_1,2,10,6,2104.610279083252
2013_1,2,10,7,0
2013_1,2,10,8,0
2013_1,2,10,9,17067.883010864258
2013_1,2,10,10,69313.29187583923
2013_2,2,1,1,7416211.228087425
2013_2,2,1,2,432731.4869508743
2013_2,2,1,3,209416.34971618652
2013_2,2,1,4,224975.18420028687
2013_2,2,1,5,25494.3579788208
2013_2,2,1,6,180951.16917610168
2013_2,2,1,7,0
2013_2,2,1,8,0
2013_2,2,1,9,11420.305099487305
2013_2,2,1,10,23924.57270050049
2013_2,2,2,1,375208.6350593567
2013_2,2,2,2,369351.38970565796
2013_2,2,2,3,135583.4013595581
2013_2,2,2,4,126750.71764755249
2013_2,2,2,5,3336.8992080688477
2013_2,2,2,6,54001.88722229004
2013_2,2,2,7,0
2013_2,2,2,8,0
2013_2,2,2,9,3644.5803146362305
2013_2,2,2,10,8921.789657592773
2013_2,2,3,1,206708.9416847229
2013_2,2,3,2,129961.25646209717
2013_2,2,3,3,3434753.885149002
2013_2,2,3,4,195244.83808898926
2013_2,2,3,5,29490.9089012146
2013_2,2,3,6,89095.31845474243
2013_2,2,3,7,0
2013_2,2,3,8,0
2013_2,2,3,9,34482.01452255249
2013_2,2,3,10,8741.467021942139
2013_2,2,4,1,198306.81171035767
2013_2,2,4,2,90616.03285217285
2013_2,2,4,3,261910.6972026825
2013_2,2,4,4,769382.0951843262
2013_2,2,4,5,21030.84108734131
2013_2,2,4,6,133985.29280853271
2013_2,2,4,7,0
2013_2,2,4,8,0
2013_2,2,4,9,6929.489288330078
2013_2,2,4,10,19914.317428588867
2013_2,2,5,1,25967.69989013672
2013_2,2,5,2,1520.3369598388672
2013_2,2,5,3,28863.027488708496
2013_2,2,5,4,21992.98748779297
2013_2,2,5,5,288413.85706710815
2013_2,2,5,6,128332.03780174255
2013_2,2,5,7,0
2013_2,2,5,8,0
2013_2,2,5,9,592.8381652832031
2013_2,2,5,10,899.7056579589844
2013_2,2,6,1,176924.7789440155
2013_2,2,6,2,46337.98279571533
2013_2,2,6,3,90358.94965362549
2013_2,2,6,4,134498.36108779907
2013_2,2,6,5,146721.44102573395
2013_2,2,6,6,1012942.7504901886
2013_2,2,6,7,0
2013_2,2,6,8,0
2013_2,2,6,9,2900.2429389953613
2013_2,2,6,10,6477.584892272949
2013_2,2,7,1,0
2013_2,2,7,2,0
2013_2,2,7,3,0
2013_2,2,7,4,0
2013_2,2,7,5,0
2013_2,2,7,6,0
2013_2,2,7,7,0
2013_2,2,7,8,0
2013_2,2,7,9,0
2013_2,2,7,10,0
2013_2,2,8,1,0
2013_2,2,8,2,0
2013_2,2,8,3,0
2013_2,2,8,4,0
2013_2,2,8,5,0
2013_2,2,8,6,0
2013_2,2,8,7,0
2013_2,2,8,8,0
2013_2,2,8,9,0
2013_2,2,8,10,0
2013_2,2,9,1,8302.2103805542
2013_2,2,9,2,2965.3927841186523
2013_2,2,9,3,30877.294841766357
2013_2,2,9,4,6796.606903076172
2013_2,2,9,5,304.303955078125
2013_2,2,9,6,2357.0217208862305
2013_2,2,9,7,0
2013_2,2,9,8,0
2013_2,2,9,9,269408.9571609497
2013_2,2,9,10,20517.38897705078
2013_2,2,10,1,14443.734176635742
2013_2,2,10,2,6490.406173706055
2013_2,2,10,3,8956.291717529297
2013_2,2,10,4,9447.124507904053
2013_2,2,10,5,876.14630126953125
2013_2,2,10,6,2761.7743911743164
2013_2,2,10,7,0
2013_2,2,10,8,0
2013_2,2,10,9,24913.349393844604
2013_2,2,10,10,99733.69568824768
2013_3,2,1,1,7386662.591936111
2013_3,2,1,2,364938.83838653564
2013_3,2,1,3,227489.53421401978
2013_3,2,1,4,232188.38669204712
2013_3,2,1,5,20059.855312347412
2013_3,2,1,6,197425.64120864868
2013_3,2,1,7,0
2013_3,2,1,8,0
2013_3,2,1,9,16415.60364151001
2013_3,2,1,10,16456.26264190674
2013_3,2,2,1,402238.19999313354
2013_3,2,2,2,338233.2107925415
2013_3,2,2,3,147580.7490272522
2013_3,2,2,4,113266.29886054993
2013_3,2,2,5,3454.6972732543945
2013_3,2,2,6,66401.659740448
2013_3,2,2,7,0
2013_3,2,2,8,0
2013_3,2,2,9,1094.1097717285156
2013_3,2,2,10,1761.1159133911133
2013_3,2,3,1,207863.1725883484
2013_3,2,3,2,112510.27212142944
2013_3,2,3,3,3651878.9912109375
2013_3,2,3,4,212640.2459449768
2013_3,2,3,5,29853.55300140381
2013_3,2,3,6,87681.52337646484
2013_3,2,3,7,0
2013_3,2,3,8,0
2013_3,2,3,9,40021.21993637085
2013_3,2,3,10,5481.409049987793
2013_3,2,4,1,194638.7492828369
2013_3,2,4,2,74321.85962295532
2013_3,2,4,3,284750.4795265198
2013_3,2,4,4,809761.5393295288
2013_3,2,4,5,27687.475944519043
2013_3,2,4,6,148766.7979183197
2013_3,2,4,7,0
2013_3,2,4,8,0
2013_3,2,4,9,7050.259334564209
2013_3,2,4,10,12341.9047164917
2013_3,2,5,1,25828.706872940063
2013_3,2,5,2,1961.590591430664
2013_3,2,5,3,32105.452346801758
2013_3,2,5,4,25338.671283721924
2013_3,2,5,5,305472.9224510193
2013_3,2,5,6,148000.0378227234
2013_3,2,5,7,0
2013_3,2,5,8,0
2013_3,2,5,9,0
2013_3,2,5,10,654.22314453125
2013_3,2,6,1,200544.37188339233
2013_3,2,6,2,37457.5613861084
2013_3,2,6,3,100950.06597709656
2013_3,2,6,4,151566.32654571533
2013_3,2,6,5,136837.83568000793
2013_3,2,6,6,1015495.280834198
2013_3,2,6,7,0
2013_3,2,6,8,0
2013_3,2,6,9,3227.025062561035
2013_3,2,6,10,3044.992992401123
2013_3,2,7,1,0
2013_3,2,7,2,0
2013_3,2,7,3,0
2013_3,2,7,4,0
2013_3,2,7,5,0
2013_3,2,7,6,0
2013_3,2,7,7,0
2013_3,2,7,8,0
2013_3,2,7,9,0
2013_3,2,7,10,0
2013_3,2,8,1,0
2013_3,2,8,2,0
2013_3,2,8,3,0
2013_3,2,8,4,0
2013_3,2,8,5,0
2013_3,2,8,6,0
2013_3,2,8,7,0
2013_3,2,8,8,0
2013_3,2,8,9,0
2013_3,2,8,10,0
2013_3,2,9,1,13141.646640777588
2013_3,2,9,2,1687.9667205810547
2013_3,2,9,3,34793.76469039917
2013_3,2,9,4,6199.668365478516
2013_3,2,9,5,854.4683074951172
2013_3,2,9,6,4608.650413513184
2013_3,2,9,7,0
2013_3,2,9,8,0
2013_3,2,9,9,253588.22041893005
2013_3,2,9,10,30576.82865524292
2013_3,2,10,1,19621.40110397339
2013_3,2,10,2,5460.324630737305
2013_3,2,10,3,6329.634811401367
2013_3,2,10,4,14100.599388122559
2013_3,2,10,5,1366.5766296386719
2013_3,2,10,6,2568.0076751708984
2013_3,2,10,7,0
2013_3,2,10,8,0
2013_3,2,10,9,24303.9434967041
2013_3,2,10,10,101376.20380783081
2013_4,2,1,1,7250703.576376915
2013_4,2,1,2,526979.975069046
2013_4,2,1,3,218251.37467193604
2013_4,2,1,4,234603.74490737915
2013_4,2,1,5,21071.35011291504
2013_4,2,1,6,175353.16036224365
2013_4,2,1,7,0
2013_4,2,1,8,0
2013_4,2,1,9,20683.57058906555
2013_4,2,1,10,21762.22420501709
2013_4,2,2,1,324589.0223865509
2013_4,2,2,2,329964.64307403564
2013_4,2,2,3,120146.18524932861
2013_4,2,2,4,94902.03226089478
2013_4,2,2,5,4689.103973388672
2013_4,2,2,6,43778.85068511963
2013_4,2,2,7,0
2013_4,2,2,8,0
2013_4,2,2,9,2561.647903442383
2013_4,2,2,10,3485.174789428711
2013_4,2,3,1,230273.45819854736
2013_4,2,3,2,123417.02554321289
2013_4,2,3,3,3735895.114042282
2013_4,2,3,4,181134.0298576355
2013_4,2,3,5,25806.584442138672
2013_4,2,3,6,83722.28330993652
2013_4,2,3,7,0
2013_4,2,3,8,0
2013_4,2,3,9,34204.129737854004
2013_4,2,3,10,11699.233310699463
2013_4,2,4,1,207418.82163238525
2013_4,2,4,2,99923.10327911377
2013_4,2,4,3,302704.4725036621
2013_4,2,4,4,786466.5533561707
2013_4,2,4,5,14582.766525268555
2013_4,2,4,6,143413.9542312622
2013_4,2,4,7,0
2013_4,2,4,8,0
2013_4,2,4,9,10067.54167175293
2013_4,2,4,10,13066.899353027344
2013_4,2,5,1,19737.76307296753
2013_4,2,5,2,5482.154968261719
2013_4,2,5,3,32528.395080566406
2013_4,2,5,4,24134.78253173828
2013_4,2,5,5,307613.67066955566
2013_4,2,5,6,134749.23944091797
2013_4,2,5,7,0
2013_4,2,5,8,0
2013_4,2,5,9,241.33099365234375
2013_4,2,5,10,1087.3121795654297
2013_4,2,6,1,214434.30536270142
2013_4,2,6,2,47278.732067108154
2013_4,2,6,3,89132.40051651001
2013_4,2,6,4,142316.90218353271
2013_4,2,6,5,147171.04895401
2013_4,2,6,6,1065663.9536056519
2013_4,2,6,7,0
2013_4,2,6,8,0
2013_4,2,6,9,3932.944911956787
2013_4,2,6,10,3487.9667053222656
2013_4,2,7,1,0
2013_4,2,7,2,0
2013_4,2,7,3,0
2013_4,2,7,4,0
2013_4,2,7,5,0
2013_4,2,7,6,0
2013_4,2,7,7,0
2013_4,2,7,8,0
2013_4,2,7,9,0
2013_4,2,7,10,0
2013_4,2,8,1,0
2013_4,2,8,2,0
2013_4,2,8,3,0
2013_4,2,8,4,0
2013_4,2,8,5,0
2013_4,2,8,6,0
2013_4,2,8,7,0
2013_4,2,8,8,0
2013_4,2,8,9,0
2013_4,2,8,10,0
2013_4,2,9,1,12211.510623931885
2013_4,2,9,2,4068.5865478515625
2013_4,2,9,3,34452.73300933838
2013_4,2,9,4,4637.477882385254
2013_4,2,9,5,277.59698486328125
2013_4,2,9,6,5132.70393371582
2013_4,2,9,7,0
2013_4,2,9,8,0
2013_4,2,9,9,235678.2848777771
2013_4,2,9,10,16246.419490814209
2013_4,2,10,1,22967.143787384033
2013_4,2,10,2,9495.596464157104
2013_4,2,10,3,8577.540828704834
2013_4,2,10,4,16230.838088989258
2013_4,2,10,5,1452.2832489013672
2013_4,2,10,6,3461.6186866760254
2013_4,2,10,7,0
2013_4,2,10,8,0
2013_4,2,10,9,26837.52976989746
2013_4,2,10,10,81769.40189170837
2014_1,2,1,1,8136372.935786009
2014_1,2,1,2,417546.3690814972
2014_1,2,1,3,212610.81573104858
2014_1,2,1,4,220827.32356739044
2014_1,2,1,5,30938.505859375
2014_1,2,1,6,178419.1410522461
2014_1,2,1,7,0
2014_1,2,1,8,0
2014_1,2,1,9,13900.836288452148
2014_1,2,1,10,24499.427127838135
2014_1,2,2,1,395691.3437461853
2014_1,2,2,2,357409.8244037628
2014_1,2,2,3,139969.41635513306
2014_1,2,2,4,98642.84442520142
2014_1,2,2,5,2403.5851516723633
2014_1,2,2,6,61465.47947692871
2014_1,2,2,7,0
2014_1,2,2,8,0
2014_1,2,2,9,1180.6591796875
2014_1,2,2,10,8350.225303649902
2014_1,2,3,1,212653.60904312134
2014_1,2,3,2,126387.03856277466
2014_1,2,3,3,3711132.0309734344
2014_1,2,3,4,203819.0214328766
2014_1,2,3,5,27173.29658126831
2014_1,2,3,6,72578.06060028076
2014_1,2,3,7,0
2014_1,2,3,8,0
2014_1,2,3,9,34285.36228179932
2014_1,2,3,10,6266.175151824951
2014_1,2,4,1,210898.44020462036
2014_1,2,4,2,83672.83678817749
2014_1,2,4,3,268144.78786849976
2014_1,2,4,4,789541.1220588684
2014_1,2,4,5,24060.88641357422
2014_1,2,4,6,152669.30381393433
2014_1,2,4,7,0
2014_1,2,4,8,0
2014_1,2,4,9,3759.338119506836
2014_1,2,4,10,10031.912254333496
2014_1,2,5,1,23393.859615325928
2014_1,2,5,2,709.12042236328125
2014_1,2,5,3,34590.785987854004
2014_1,2,5,4,20408.810665130615
2014_1,2,5,5,315160.5843772888
2014_1,2,5,6,130225.36066627502
2014_1,2,5,7,0
2014_1,2,5,8,0
2014_1,2,5,9,1056.4639511108398
2014_1,2,5,10,1089.5411682128906
2014_1,2,6,1,163518.09373760223
2014_1,2,6,2,44029.75166320801
2014_1,2,6,3,93183.4695854187
2014_1,2,6,4,130667.19274330139
2014_1,2,6,5,133848.3733882904
2014_1,2,6,6,1157968.7642288208
2014_1,2,6,7,0
2014_1,2,6,8,0
2014_1,2,6,9,4875.71789932251
2014_1,2,6,10,3647.50834274292
2014_1,2,7,1,0
2014_1,2,7,2,0
2014_1,2,7,3,0
2014_1,2,7,4,0
2014_1,2,7,5,0
2014_1,2,7,6,0
2014_1,2,7,7,0
2014_1,2,7,8,0
2014_1,2,7,9,0
2014_1,2,7,10,0
2014_1,2,8,1,0
2014_1,2,8,2,0
2014_1,2,8,3,0
2014_1,2,8,4,0
2014_1,2,8,5,0
2014_1,2,8,6,0
2014_1,2,8,7,0
2014_1,2,8,8,0
2014_1,2,8,9,0
2014_1,2,8,10,0
2014_1,2,9,1,12447.091045379639
2014_1,2,9,2,4783.410919189453
2014_1,2,9,3,29320.737510681152
2014_1,2,9,4,2736.207962036133
2014_1,2,9,5,570.4262466430664
2014_1,2,9,6,1681.0346908569336
2014_1,2,9,7,0
2014_1,2,9,8,0
2014_1,2,9,9,245240.48230361938
2014_1,2,9,10,21064.97869873047
2014_1,2,10,1,12183.988143920898
2014_1,2,10,2,4038.3787155151367
2014_1,2,10,3,8025.522430419922
2014_1,2,10,4,10937.411178588867
2014_1,2,10,5,914.5601806640625
2014_1,2,10,6,4668.7292976379395
2014_1,2,10,7,0
2014_1,2,10,8,0
2014_1,2,10,9,25584.084465026855
2014_1,2,10,10,89758.97102355957
2014_2,2,1,1,8141740.04332304
2014_2,2,1,2,421191.8896522522
2014_2,2,1,3,203981.2232990265
2014_2,2,1,4,219073.87786197662
2014_2,2,1,5,26661.11642074585
2014_2,2,1,6,166880.51199054718
2014_2,2,1,7,0
2014_2,2,1,8,0
2014_2,2,1,9,14339.30825805664
2014_2,2,1,10,18617.241584777832
2014_2,2,2,1,371458.8407506943
2014_2,2,2,2,377912.3379306793
2014_2,2,2,3,147268.32437896729
2014_2,2,2,4,102414.59777069092
2014_2,2,2,5,5212.436416625977
2014_2,2,2,6,56162.38112258911
2014_2,2,2,7,0
2014_2,2,2,8,0
2014_2,2,2,9,2339.1620330810547
2014_2,2,2,10,5520.451065063477
2014_2,2,3,1,211152.5856666565
2014_2,2,3,2,119126.65326309204
2014_2,2,3,3,3776825.8422584534
2014_2,2,3,4,208608.15655708313
2014_2,2,3,5,30212.734718322754
2014_2,2,3,6,85175.2926158905
2014_2,2,3,7,0
2014_2,2,3,8,0
2014_2,2,3,9,42068.01240158081
2014_2,2,3,10,4197.490886688232
2014_2,2,4,1,186653.18773460388
2014_2,2,4,2,78903.5923576355
2014_2,2,4,3,287088.45930957794
2014_2,2,4,4,798957.1881465912
2014_2,2,4,5,24312.049522399902
2014_2,2,4,6,134678.7808818817
2014_2,2,4,7,0
2014_2,2,4,8,0
2014_2,2,4,9,6151.356731414795
2014_2,2,4,10,15366.542495727539
2014_2,2,5,1,22231.494031906128
2014_2,2,5,2,4800.313751220703
2014_2,2,5,3,29109.523361206055
2014_2,2,5,4,14176.813301086426
2014_2,2,5,5,366283.06538772583
2014_2,2,5,6,126629.80543899536
2014_2,2,5,7,0
2014_2,2,5,8,0
2014_2,2,5,9,675.52020263671875
2014_2,2,5,10,1042.7098999023437
2014_2,2,6,1,152457.6926665306
2014_2,2,6,2,45139.93942642212
2014_2,2,6,3,89958.61400604248
2014_2,2,6,4,133739.01414108276
2014_2,2,6,5,137026.3222322464
2014_2,2,6,6,1134383.1437606812
2014_2,2,6,7,0
2014_2,2,6,8,0
2014_2,2,6,9,5881.244601249695
2014_2,2,6,10,3462.1344833374023
2014_2,2,7,1,0
2014_2,2,7,2,0
2014_2,2,7,3,0
2014_2,2,7,4,0
2014_2,2,7,5,0
2014_2,2,7,6,0
2014_2,2,7,7,0
2014_2,2,7,8,0
2014_2,2,7,9,0
2014_2,2,7,10,0
2014_2,2,8,1,0
2014_2,2,8,2,0
2014_2,2,8,3,0
2014_2,2,8,4,0
2014_2,2,8,5,0
2014_2,2,8,6,0
2014_2,2,8,7,0
2014_2,2,8,8,0
2014_2,2,8,9,0
2014_2,2,8,10,0
2014_2,2,9,1,8890.179313659668
2014_2,2,9,2,910.3274078369141
2014_2,2,9,3,25175.27209854126
2014_2,2,9,4,3482.403739929199
2014_2,2,9,5,3627.2877197265625
2014_2,2,9,6,3020.4211502075195
2014_2,2,9,7,0
2014_2,2,9,8,0
2014_2,2,9,9,273342.75385665894
2014_2,2,9,10,21313.67697906494
2014_2,2,10,1,8627.720642089844
2014_2,2,10,2,2648.815315246582
2014_2,2,10,3,6355.3247146606445
2014_2,2,10,4,12807.158725738525
2014_2,2,10,5,59.62081527709961
2014_2,2,10,6,1686.3594589233398
2014_2,2,10,7,0
2014_2,2,10,8,0
2014_2,2,10,9,17842.053184509277
2014_2,2,10,10,110249.44339942932
2014_3,2,1,1,7882685.010198116
2014_3,2,1,2,401446.083026886
