trim,educ,posicao_inicial,posicao_final,transition
2014_3,1,3,1,0.01320031249905525
2014_3,1,3,2,0.049820870854056495
2014_3,1,3,3,0.9369788166468882
2014_4,1,1,1,0.8203580964871948
2014_4,1,1,2,0.1114057580948587
2014_4,1,1,3,0.06823614541794647
2014_4,1,2,1,0.10048198750834507
2014_4,1,2,2,0.7387945086666753
2014_4,1,2,3,0.1607235038249796
2014_4,1,3,1,0.01116513522864647
2014_4,1,3,2,0.04934793680115669
2014_4,1,3,3,0.9394869279701968
2015_1,1,1,1,0.8279084990169819
2015_1,1,1,2,0.10820631502226732
2015_1,1,1,3,0.06388518596075078
2015_1,1,2,1,0.09835679643291581
2015_1,1,2,2,0.7446908766474499
2015_1,1,2,3,0.1569523269196343
2015_1,1,3,1,0.012842519199011821
2015_1,1,3,2,0.048944192913755034
2015_1,1,3,3,0.9382132878872331
2015_2,1,1,1,0.8313202196830153
2015_2,1,1,2,0.10522226027465482
2015_2,1,1,3,0.06345752004232993
2015_2,1,2,1,0.09453848699268264
2015_2,1,2,2,0.7519782669424426
2015_2,1,2,3,0.15348324606487473
2015_2,1,3,1,0.01214789504764332
2015_2,1,3,2,0.04630151952878122
2015_2,1,3,3,0.9415505854235755
2015_3,1,1,1,0.8121257659076278
2015_3,1,1,2,0.11565916300194759
2015_3,1,1,3,0.07221507109042469
2015_3,1,2,1,0.11003569958680318
2015_3,1,2,2,0.7081612388189784
2015_3,1,2,3,0.18180306159421847
2015_3,1,3,1,0.012773539906526686
2015_3,1,3,2,0.05043417823261645
2015_3,1,3,3,0.9367922818608568
2015_4,1,1,1,0.8024973388874795
2015_4,1,1,2,0.12756617595787284
2015_4,1,1,3,0.06993648515464759
2015_4,1,2,1,0.10245048705257521
2015_4,1,2,2,0.7164142498298152
2015_4,1,2,3,0.1811352631176096
2015_4,1,3,1,0.011856184582363656
2015_4,1,3,2,0.05004919446558882
2015_4,1,3,3,0.9380946209520475
2016_1,1,1,1,0.8138881012005741
2016_1,1,1,2,0.11815438935268656
2016_1,1,1,3,0.06795750944673933
2016_1,1,2,1,0.10913015283152384
2016_1,1,2,2,0.7054217460272889
2016_1,1,2,3,0.1854481011411873
2016_1,1,3,1,0.012411578627055891
2016_1,1,3,2,0.054600572207969114
2016_1,1,3,3,0.932987849164975
2016_2,1,1,1,0.8176123833972275
2016_2,1,1,2,0.11634088257307344
2016_2,1,1,3,0.06604673402969902
2016_2,1,2,1,0.10483688720849989
2016_2,1,2,2,0.7035808199571371
2016_2,1,2,3,0.19158229283436307
2016_2,1,3,1,0.012302054957563488
2016_2,1,3,2,0.04842414241845068
2016_2,1,3,3,0.9392738026239859
2016_3,1,1,1,0.815451830619736
2016_3,1,1,2,0.11511136079135988
2016_3,1,1,3,0.06943680858890405
2016_3,1,2,1,0.09711145540752747
2016_3,1,2,2,0.7183299387495269
2016_3,1,2,3,0.18455860584294564
2016_3,1,3,1,0.011971959519761571
2016_3,1,3,2,0.04694798660594373
2016_3,1,3,3,0.9410800538742947
2016_4,1,1,1,0.8147937179803908
2016_4,1,1,2,0.11510460232726415
2016_4,1,1,3,0.07010167969234504
2016_4,1,2,1,0.10023513324011202
2016_4,1,2,2,0.7043199200910496
2016_4,1,2,3,0.19544494666883838
2016_4,1,3,1,0.010622951516051872
2016_4,1,3,2,0.04636322923966049
2016_4,1,3,3,0.9430138192442876
2017_1,1,1,1,0.8253261218778752
2017_1,1,1,2,0.10686086176478869
2017_1,1,1,3,0.06781301635733604
2017_1,1,2,1,0.09894043674198534
2017_1,1,2,2,0.7231807038826159
2017_1,1,2,3,0.1778788593753987
2017_1,1,3,1,0.012276690461370256
2017_1,1,3,2,0.05054319942861633
2017_1,1,3,3,0.9371801101100135
2017_2,1,1,1,0.8238870311107325
2017_2,1,1,2,0.11418115467872303
2017_2,1,1,3,0.06193181421054447
2017_2,1,2,1,0.10349875263238721
2017_2,1,2,2,0.7183662039628984
2017_2,1,2,3,0.17813504340471442
2017_2,1,3,1,0.011772349525281637
2017_2,1,3,2,0.05239504617964386
2017_2,1,3,3,0.9358326042950745
2017_3,1,1,1,0.8228366546151271
2017_3,1,1,2,0.11255355288433054
2017_3,1,1,3,0.0646097925005423
2017_3,1,2,1,0.09888222172860735
2017_3,1,2,2,0.7274535773930503
2017_3,1,2,3,0.17366420087834233
2017_3,1,3,1,0.01025796006299003
2017_3,1,3,2,0.04891514466322248
2017_3,1,3,3,0.9408268952737875
2017_4,1,1,1,0.8243332820057088
2017_4,1,1,2,0.10881787678169036
2017_4,1,1,3,0.06684884121260086
2017_4,1,2,1,0.09291786402378743
2017_4,1,2,2,0.72159294560145
2017_4,1,2,3,0.18548919037476258
2017_4,1,3,1,0.009196607954504794
2017_4,1,3,2,0.04527208384591848
2017_4,1,3,3,0.9455313081995768
2018_1,1,1,1,0.8369567358757974
2018_1,1,1,2,0.10610609628428515
2018_1,1,1,3,0.056937167839917396
2018_1,1,2,1,0.0970438916142262
2018_1,1,2,2,0.716363834966106
2018_1,1,2,3,0.18659227341966783
2018_1,1,3,1,0.011131566045313061
2018_1,1,3,2,0.04747864275425306
2018_1,1,3,3,0.9413897912004339
2018_2,1,1,1,0.8378936866009422
2018_2,1,1,2,0.10719409852896315
2018_2,1,1,3,0.054912214870094664
2018_2,1,2,1,0.09116610279244208
2018_2,1,2,2,0.7498838154861478
2018_2,1,2,3,0.15895008172141012
2018_2,1,3,1,0.01043675798074994
2018_2,1,3,2,0.04999466074880065
2018_2,1,3,3,0.9395685812704494
2018_3,1,1,1,0.8277818440289847
2018_3,1,1,2,0.11470978758141848
2018_3,1,1,3,0.057508368389596796
2018_3,1,2,1,0.09392934509101472
2018_3,1,2,2,0.7305313558037575
2018_3,1,2,3,0.17553929910522778
2018_3,1,3,1,0.01033803219494998
2018_3,1,3,2,0.04555298764198272
2018_3,1,3,3,0.9441089801630673
2018_4,1,1,1,0.8247239967334281
2018_4,1,1,2,0.11250550718407976
2018_4,1,1,3,0.06277049608249215
2018_4,1,2,1,0.09530160749768167
2018_4,1,2,2,0.7147480621561285
2018_4,1,2,3,0.1899503303461898
2018_4,1,3,1,0.008836970890905186
2018_4,1,3,2,0.04341124158331149
2018_4,1,3,3,0.9477517875257834
2019_1,1,1,1,0.8164901774392711
2019_1,1,1,2,0.1217437848340816
2019_1,1,1,3,0.061766037726647335
2019_1,1,2,1,0.09567327686799976
2019_1,1,2,2,0.7345268671942974
2019_1,1,2,3,0.16979985593770283
2019_1,1,3,1,0.010337865507820475
2019_1,1,3,2,0.050988103370527206
2019_1,1,3,3,0.9386740311216523
2019_2,1,1,1,0.8214163222934795
2019_2,1,1,2,0.12056008171716122
2019_2,1,1,3,0.05802359598935925
2019_2,1,2,1,0.09234462281462044
2019_2,1,2,2,0.7340134684540808
2019_2,1,2,3,0.17364190873129884
2019_2,1,3,1,0.010701202260086914
2019_2,1,3,2,0.047431973010436286
2019_2,1,3,3,0.9418668247294768
2019_3,1,1,1,0.8297477057250129
2019_3,1,1,2,0.11497132049383098
2019_3,1,1,3,0.05528097378115615
2019_3,1,2,1,0.09446293502065997
2019_3,1,2,2,0.7315485596638472
2019_3,1,2,3,0.17398850531549281
2019_3,1,3,1,0.008463487174260733
2019_3,1,3,2,0.04245472311512429
2019_3,1,3,3,0.949081789710615
2019_4,1,1,1,0.8180381138998885
2019_4,1,1,2,0.11254131437465514
2019_4,1,1,3,0.0694205717254564
2019_4,1,2,1,0.08977973755912076
2019_4,1,2,2,0.7184000052096734
2019_4,1,2,3,0.19182025723120588
2019_4,1,3,1,0.007905455519653054
2019_4,1,3,2,0.040156468073601896
2019_4,1,3,3,0.9519380764067451
2020_1,1,1,1,0.8730961445591993
2020_1,1,1,2,0.03134702593397315
2020_1,1,1,3,0.09555682950682763
2020_1,1,2,1,0.028202419168126092
2020_1,1,2,2,0.7478119076922233
2020_1,1,2,3,0.2239856731396506
2020_1,1,3,1,0.0037278271772129934
2020_1,1,3,2,0.014359213132750518
2020_1,1,3,3,0.9819129596900364
2020_2,1,1,1,0.9354025439892578
2020_2,1,1,2,0.027790051074422808
2020_2,1,1,3,0.036807404936319385
2020_2,1,2,1,0.02391739774875379
2020_2,1,2,2,0.8668768847434483
2020_2,1,2,3,0.10920571750779796
2020_2,1,3,1,0.006083593303700408
2020_2,1,3,2,0.026141801859201782
2020_2,1,3,3,0.9677746048370978
2020_3,1,1,1,0.947216932772568
2020_3,1,1,2,0.023124795316387774
2020_3,1,1,3,0.029658271911044184
2020_3,1,2,1,0.023471419887058996
2020_3,1,2,2,0.901178891532037
2020_3,1,2,3,0.07534968858090402
2020_3,1,3,1,0.0069452536690344175
2020_3,1,3,2,0.024537146093164323
2020_3,1,3,3,0.9685176002378013
2020_4,1,1,1,0.9340717293016235
2020_4,1,1,2,0.027988862049603998
2020_4,1,1,3,0.0379394086487725
2020_4,1,2,1,0.02841114639894408
2020_4,1,2,2,0.8794307269356602
2020_4,1,2,3,0.09215812666539577
2020_4,1,3,1,0.004861704899999344
2020_4,1,3,2,0.017904779390944685
2020_4,1,3,3,0.9772335157090559
2021_1,1,1,1,0.9476340516420623
2021_1,1,1,2,0.020070050035350454
2021_1,1,1,3,0.03229589832258725
2021_1,1,2,1,0.02477169688201906
2021_1,1,2,2,0.8910649162018952
2021_1,1,2,3,0.08416338691608574
2021_1,1,3,1,0.005891368548148898
2021_1,1,3,2,0.01599300801884558
2021_1,1,3,3,0.9781156234330055
2021_2,1,1,1,0.9419113144810143
2021_2,1,1,2,0.02742685476462427
2021_2,1,1,3,0.030661830754361397
2021_2,1,2,1,0.027568710449411143
2021_2,1,2,2,0.9088973830701536
2021_2,1,2,3,0.06353390648043528
2021_2,1,3,1,0.006276746845499065
2021_2,1,3,2,0.01998602824636248
2021_2,1,3,3,0.9737372249081384
2021_3,1,1,1,NA
2021_3,1,1,2,NA
2021_3,1,1,3,NA
2021_3,1,2,1,NA
2021_3,1,2,2,NA
2021_3,1,2,3,NA
2021_3,1,3,1,NA
2021_3,1,3,2,NA
2021_3,1,3,3,NA
2012_1,2,1,1,0.8530410976100284
2012_1,2,1,2,0.07525904515463523
2012_1,2,1,3,0.07169985723533638
2012_1,2,2,1,0.14246308112595255
2012_1,2,2,2,0.7016246259499613
2012_1,2,2,3,0.15591229292408612
2012_1,2,3,1,0.035339116555569934
2012_1,2,3,2,0.05823849616628286
2012_1,2,3,3,0.9064223872781472
2012_2,2,1,1,0.8690887992260999
2012_2,2,1,2,0.07137975119765835
2012_2,2,1,3,0.05953144957624172
2012_2,2,2,1,0.1405661932649931
2012_2,2,2,2,0.7168321263799603
2012_2,2,2,3,0.1426016803550466
2012_2,2,3,1,0.030743055868801654
2012_2,2,3,2,0.05740264654548496
2012_2,2,3,3,0.9118542975857133
2012_3,2,1,1,0.8602195054384499
2012_3,2,1,2,0.07650605646499015
2012_3,2,1,3,0.06327443809655987
2012_3,2,2,1,0.13637042738069538
2012_3,2,2,2,0.7180917670033297
2012_3,2,2,3,0.1455378056159749
2012_3,2,3,1,0.030855159336944563
2012_3,2,3,2,0.057725139522380065
2012_3,2,3,3,0.9114197011406754
2012_4,2,1,1,0.8463771271345664
2012_4,2,1,2,0.08361819179046916
2012_4,2,1,3,0.07000468107496444
2012_4,2,2,1,0.14883083734433922
2012_4,2,2,2,0.6779823675112321
2012_4,2,2,3,0.17318679514442875
2012_4,2,3,1,0.0335633754199624
2012_4,2,3,2,0.05455048140312671
2012_4,2,3,3,0.9118861431769109
2013_1,2,1,1,0.8419003959445224
2013_1,2,1,2,0.08780538556967596
2013_1,2,1,3,0.0702942184858017
2013_1,2,2,1,0.15408208238270915
2013_1,2,2,2,0.6886696902796331
2013_1,2,2,3,0.15724822733765778
2013_1,2,3,1,0.03344038599448385
2013_1,2,3,2,0.05977214651147341
2013_1,2,3,3,0.9067874674940427
2013_2,2,1,1,0.8338754227881793
2013_2,2,1,2,0.09340584982074
2013_2,2,1,3,0.07271872739108069
2013_2,2,2,1,0.1565716167091909
2013_2,2,2,2,0.6886838265012839
2013_2,2,2,3,0.15474455678952523
2013_2,2,3,1,0.03334873203514105
2013_2,2,3,2,0.05976166357573571
2013_2,2,3,3,0.9068896043891232
2013_3,2,1,1,0.8462065557744641
2013_3,2,1,2,0.09349023110384325
2013_3,2,1,3,0.060303213121692664
2013_3,2,2,1,0.15477072797089353
2013_3,2,2,2,0.6945327240961219
2013_3,2,2,3,0.15069654793298456
2013_3,2,3,1,0.03637530959630062
2013_3,2,3,2,0.06008819463753508
2013_3,2,3,3,0.9035364957661643
2013_4,2,1,1,0.8446814110806702
2013_4,2,1,2,0.08653771528656719
2013_4,2,1,3,0.06878087363276257
2013_4,2,2,1,0.1597201212076987
2013_4,2,2,2,0.6802637705588362
2013_4,2,2,3,0.16001610823346504
2013_4,2,3,1,0.032650859243832736
2013_4,2,3,2,0.057917154553875076
2013_4,2,3,3,0.9094319862022922
2014_1,2,1,1,0.8504604257195696
2014_1,2,1,2,0.08163760803879022
2014_1,2,1,3,0.06790196624164019
2014_1,2,2,1,0.15275701421904334
2014_1,2,2,2,0.6990827828928934
2014_1,2,2,3,0.14816020288806328
2014_1,2,3,1,0.030873642355289225
2014_1,2,3,2,0.05347628465882511
2014_1,2,3,3,0.9156500729858856
2014_2,2,1,1,0.8572426770683621
2014_2,2,1,2,0.081163714066979
2014_2,2,1,3,0.06159360886465894
2014_2,2,2,1,0.15648302735958516
2014_2,2,2,2,0.7086100498846458
2014_2,2,2,3,0.13490692275576902
2014_2,2,3,1,0.030600017839081114
2014_2,2,3,2,0.05118585808056342
2014_2,2,3,3,0.9182141240803555
2014_3,2,1,1,0.8573964588947811
2014_3,2,1,2,0.08351157868987316
2014_3,2,1,3,0.05909196241534568
2014_3,2,2,1,0.14974913978502316
2014_3,2,2,2,0.7145024980676069
2014_3,2,2,3,0.13574836214736993
2014_3,2,3,1,0.031897087580430944
2014_3,2,3,2,0.059411412260697474
2014_3,2,3,3,0.9086915001588716
2014_4,2,1,1,0.8476946070368555
2014_4,2,1,2,0.07808039099718929
2014_4,2,1,3,0.07422500196595519
2014_4,2,2,1,0.15713002557041303
2014_4,2,2,2,0.6773871923110669
2014_4,2,2,3,0.16548278211852005
2014_4,2,3,1,0.031227361666711768
2014_4,2,3,2,0.05418897661297357
2014_4,2,3,3,0.9145836617203147
2015_1,2,1,1,0.8471689696622386
2015_1,2,1,2,0.08040098855419492
2015_1,2,1,3,0.07243004178356639
2015_1,2,2,1,0.15073791582464652
2015_1,2,2,2,0.6885054753079737
2015_1,2,2,3,0.1607566088673798
2015_1,2,3,1,0.0286763544363925
2015_1,2,3,2,0.05234798010831673
2015_1,2,3,3,0.9189756654552907
2015_2,2,1,1,0.8600634352987465
2015_2,2,1,2,0.07223356574941991
2015_2,2,1,3,0.06770299895183358
2015_2,2,2,1,0.14934938151169555
2015_2,2,2,2,0.6961293296080432
2015_2,2,2,3,0.15452128888026126
2015_2,2,3,1,0.02499716521233341
2015_2,2,3,2,0.04955022746818885
2015_2,2,3,3,0.9254526073194778
2015_3,2,1,1,0.8400209291989402
2015_3,2,1,2,0.08650341540668582
2015_3,2,1,3,0.07347565539437391
2015_3,2,2,1,0.1671749093426622
2015_3,2,2,2,0.6585476346590297
2015_3,2,2,3,0.17427745599830816
2015_3,2,3,1,0.03300861305080818
2015_3,2,3,2,0.05856848634011706
2015_3,2,3,3,0.9084229006090747
2015_4,2,1,1,0.8403614304066774
2015_4,2,1,2,0.09009935030236231
2015_4,2,1,3,0.06953921929096024
2015_4,2,2,1,0.16098406065860865
2015_4,2,2,2,0.6549775612143967
2015_4,2,2,3,0.18403837812699467
2015_4,2,3,1,0.02386974558924138
2015_4,2,3,2,0.053639464675741454
2015_4,2,3,3,0.9224907897350172
2016_1,2,1,1,0.8341299206460511
2016_1,2,1,2,0.08928124923260596
2016_1,2,1,3,0.07658883012134297
2016_1,2,2,1,0.152677293348061
2016_1,2,2,2,0.6646395699278412
2016_1,2,2,3,0.18268313672409778
2016_1,2,3,1,0.02801587460621797
2016_1,2,3,2,0.05449478725186693
2016_1,2,3,3,0.9174893381419151
2016_2,2,1,1,0.8363863883558895
2016_2,2,1,2,0.09216580491007705
2016_2,2,1,3,0.07144780673403348
2016_2,2,2,1,0.14912527963840685
2016_2,2,2,2,0.6613068473480993
2016_2,2,2,3,0.18956787301349384
2016_2,2,3,1,0.023238647586122846
2016_2,2,3,2,0.04921336270176667
2016_2,2,3,3,0.9275479897121105
2016_3,2,1,1,0.8497576115160128
2016_3,2,1,2,0.08946532460425105
2016_3,2,1,3,0.06077706387973611
2016_3,2,2,1,0.14977599160271626
2016_3,2,2,2,0.6812567040096078
2016_3,2,2,3,0.16896730438767588
2016_3,2,3,1,0.022673108321553812
2016_3,2,3,2,0.05316081447966363
2016_3,2,3,3,0.9241660771987825
2016_4,2,1,1,0.8441633673593506
2016_4,2,1,2,0.08450886362507253
2016_4,2,1,3,0.07132776901557684
2016_4,2,2,1,0.13688118155887177
2016_4,2,2,2,0.6745001430096764
2016_4,2,2,3,0.18861867543145178
2016_4,2,3,1,0.020930940215042652
2016_4,2,3,2,0.056095354463917516
2016_4,2,3,3,0.9229737053210398
2017_1,2,1,1,0.8507369481951933
2017_1,2,1,2,0.09117471917963281
2017_1,2,1,3,0.058088332625173905
2017_1,2,2,1,0.1332987812299519
2017_1,2,2,2,0.7104115080101733
2017_1,2,2,3,0.15628971075987486
2017_1,2,3,1,0.024688655557320964
2017_1,2,3,2,0.05859164989990705
2017_1,2,3,3,0.916719694542772
2017_2,2,1,1,0.8569672939131638
2017_2,2,1,2,0.08722464797847873
2017_2,2,1,3,0.05580805810835746
2017_2,2,2,1,0.13429844192630014
2017_2,2,2,2,0.6986113941712581
2017_2,2,2,3,0.1670901639024418
2017_2,2,3,1,0.020942398297144494
2017_2,2,3,2,0.05604643940781377
2017_2,2,3,3,0.9230111622950418
2017_3,2,1,1,0.8647034568231582
2017_3,2,1,2,0.07914896152804086
2017_3,2,1,3,0.0561475816488009
2017_3,2,2,1,0.1370644228964108
2017_3,2,2,2,0.702054193892178
2017_3,2,2,3,0.16088138321141116
2017_3,2,3,1,0.02279876953511366
2017_3,2,3,2,0.060631295704307565
2017_3,2,3,3,0.9165699347605788
2017_4,2,1,1,0.8419994438127257
2017_4,2,1,2,0.09019723310413735
2017_4,2,1,3,0.06780332308313688
2017_4,2,2,1,0.13734712447493633
2017_4,2,2,2,0.6862375902656334
2017_4,2,2,3,0.17641528525943037
2017_4,2,3,1,0.023010475844375086
2017_4,2,3,2,0.051082646123691296
2017_4,2,3,3,0.9259068780319336
2018_1,2,1,1,0.8632552665413498
2018_1,2,1,2,0.0873303311366778
2018_1,2,1,3,0.049414402321972486
2018_1,2,2,1,0.14139081577902793
2018_1,2,2,2,0.6905668311504289
2018_1,2,2,3,0.16804235307054313
2018_1,2,3,1,0.022775581471060007
2018_1,2,3,2,0.053764906617876675
2018_1,2,3,3,0.9234595119110633
2018_2,2,1,1,0.849338371603418
2018_2,2,1,2,0.09719364421975411
2018_2,2,1,3,0.053467984176827896
2018_2,2,2,1,0.13346860832810778
2018_2,2,2,2,0.7143156494236081
2018_2,2,2,3,0.15221574224828405
2018_2,2,3,1,0.02213242382472542
2018_2,2,3,2,0.0518933533524447
2018_2,2,3,3,0.9259742228228299
2018_3,2,1,1,0.8488166669040826
2018_3,2,1,2,0.0987703675667756
2018_3,2,1,3,0.05241296552914181
2018_3,2,2,1,0.13347725940747587
2018_3,2,2,2,0.7210962207892068
2018_3,2,2,3,0.1454265198033174
2018_3,2,3,1,0.02223457266595397
2018_3,2,3,2,0.0552848906281914
2018_3,2,3,3,0.9224805367058546
2018_4,2,1,1,0.8440337155899402
2018_4,2,1,2,0.08643910230160522
2018_4,2,1,3,0.0695271821084545
2018_4,2,2,1,0.12994405096318465
2018_4,2,2,2,0.6995860535694893
2018_4,2,2,3,0.17046989546732597
2018_4,2,3,1,0.022528415807786334
2018_4,2,3,2,0.054619096308068
2018_4,2,3,3,0.9228524878841456
2019_1,2,1,1,0.8559249434160919
2019_1,2,1,2,0.09221319342723977
2019_1,2,1,3,0.051861863156668256
2019_1,2,2,1,0.13478796519945124
2019_1,2,2,2,0.7189831245591801
2019_1,2,2,3,0.14622891024136866
2019_1,2,3,1,0.021500363566833172
2019_1,2,3,2,0.05865397930184765
2019_1,2,3,3,0.9198456571313192
2019_2,2,1,1,0.8518250775137193
2019_2,2,1,2,0.09624963137384221
2019_2,2,1,3,0.05192529111243852
2019_2,2,2,1,0.11567020022723765
2019_2,2,2,2,0.7189873948164118
2019_2,2,2,3,0.1653424049563505
2019_2,2,3,1,0.020081234348507664
2019_2,2,3,2,0.051203806730442065
2019_2,2,3,3,0.9287149589210503
2019_3,2,1,1,0.8571453949982787
2019_3,2,1,2,0.09221221294581407
2019_3,2,1,3,0.05064239205590725
2019_3,2,2,1,0.12915911496173094
2019_3,2,2,2,0.7236786894720235
2019_3,2,2,3,0.1471621955662456
2019_3,2,3,1,0.019877358700329358
2019_3,2,3,2,0.05691205498662784
2019_3,2,3,3,0.9232105863130428
2019_4,2,1,1,0.8490107255167118
2019_4,2,1,2,0.09302588791602724
2019_4,2,1,3,0.05796338656726096
2019_4,2,2,1,0.12147351199251435
2019_4,2,2,2,0.6962124559509996
2019_4,2,2,3,0.1823140320564861
2019_4,2,3,1,0.015875988861996867
2019_4,2,3,2,0.04819083727242795
2019_4,2,3,3,0.9359331738655752
2020_1,2,1,1,0.8671271975232034
2020_1,2,1,2,0.03133464940908768
2020_1,2,1,3,0.10153815306770889
2020_1,2,2,1,0.04086995197670662
2020_1,2,2,2,0.7376131813509389
2020_1,2,2,3,0.22151686667235446
2020_1,2,3,1,0.005456297854225269
2020_1,2,3,2,0.016458971100717763
2020_1,2,3,3,0.978084731045057
2020_2,2,1,1,0.9335542717432672
2020_2,2,1,2,0.019985750828606708
2020_2,2,1,3,0.04645997742812609
2020_2,2,2,1,0.0456918455924933
2020_2,2,2,2,0.8490738015635819
2020_2,2,2,3,0.10523435284392474
2020_2,2,3,1,0.012720641476144275
2020_2,2,3,2,0.0330201882806708
2020_2,2,3,3,0.954259170243185
2020_3,2,1,1,0.9435069954719985
2020_3,2,1,2,0.019786928961836786
2020_3,2,1,3,0.03670607556616472
2020_3,2,2,1,0.03892584095736631
2020_3,2,2,2,0.8803123279555345
2020_3,2,2,3,0.08076183108709922
2020_3,2,3,1,0.016044809674196074
2020_3,2,3,2,0.028770732666658336
2020_3,2,3,3,0.9551844576591456
2020_4,2,1,1,0.9378619232513297
2020_4,2,1,2,0.024192291992873583
2020_4,2,1,3,0.0379457847557968
2020_4,2,2,1,0.04134422573080658
2020_4,2,2,2,0.8657177555982484
2020_4,2,2,3,0.09293801867094507
2020_4,2,3,1,0.013114152713170386
2020_4,2,3,2,0.027943521075661924
2020_4,2,3,3,0.9589423262111677
2021_1,2,1,1,0.9428313593605792
2021_1,2,1,2,0.017478463989517336
2021_1,2,1,3,0.03969017664990355
2021_1,2,2,1,0.04238321800938904
2021_1,2,2,2,0.8610078574345963
2021_1,2,2,3,0.09660892455601466
2021_1,2,3,1,0.012762312362617797
2021_1,2,3,2,0.027845818891804017
2021_1,2,3,3,0.9593918687455781
2021_2,2,1,1,0.9550647365720768
2021_2,2,1,2,0.02421286282164313
2021_2,2,1,3,0.02072240060628009
2021_2,2,2,1,0.05340172169383496
2021_2,2,2,2,0.8770200069503398
2021_2,2,2,3,0.0695782713558253
2021_2,2,3,1,0.015662045365788944
2021_2,2,3,2,0.03291274793920248
2021_2,2,3,3,0.9514252066950086
2021_3,2,1,1,NA
2021_3,2,1,2,NA
2021_3,2,1,3,NA
2021_3,2,2,1,NA
2021_3,2,2,2,NA
2021_3,2,2,3,NA
2021_3,2,3,1,NA
2021_3,2,3,2,NA
2021_3,2,3,3,NA
2012_1,3,1,1,0.8912272929026682
